userName,content,appVersion,content_clean,tokenized,filtered_tokens,stopwords_removed,stemmed_tokens,slang_replaced
Maulana Setiaji,aku top up di di token waktu terbatas kok hadiahnya gak masuk payah,11.1.1.1,aku top up di di token waktu terbatas kok hadiahnya gak masuk payah,"['aku', 'top', 'up', 'di', 'di', 'token', 'waktu', 'terbatas', 'kok', 'hadiahnya', 'gak', 'masuk', 'payah']","['aku', 'top', 'up', 'di', 'di', 'token', 'waktu', 'terbatas', 'kok', 'hadiahnya', 'gak', 'masuk', 'payah']","['top', 'up', 'token', 'batas', 'hadiah', 'masuk', 'payah']","['aku', 'top', 'up', 'di', 'di', 'token', 'waktu', 'batas', 'kok', 'hadiah', 'gak', 'masuk', 'payah']","['aku', 'top', 'up', 'di', 'di', 'token', 'waktu', 'batas', 'kok', 'hadiah', 'tidak', 'masuk', 'payah']"
Chyla愛,ni servernya g mau dibaikin?,,ni servernya g mau dibaikin?,"['ni', 'servernya', 'g', 'mau', 'dibaikin', '?']","['ni', 'servernya', 'g', 'mau', 'dibaikin']","['servernya', 'dibaikin']","['ni', 'servernya', 'g', 'mau', 'dibaikin']","['ini', 'servernya', 'tidak', 'mau', 'dibaikin']"
Zalukhu Zalukhu,"sungguh kecewa lag parah,,, 🗿🗿",10.4.1.2,"sungguh kecewa lag parah,,, 🗿🗿","['sungguh', 'kecewa', 'lag', 'parah', ',', ',', ',', '🗿🗿']","['sungguh', 'kecewa', 'lag', 'parah']","['sungguh', 'kecewa', 'lag', 'parah']","['sungguh', 'kecewa', 'lag', 'parah']","['sungguh', 'kecewa', 'lag', 'parah']"
Agus Nuryadi,"game bagus padahal,pas rank gak imbang melulu lawannya 👎",,"game bagus padahal,pas rank gak imbang melulu lawannya 👎","['game', 'bagus', 'padahal', ',', 'pas', 'rank', 'gak', 'imbang', 'melulu', 'lawannya', '👎']","['game', 'bagus', 'padahal', 'pas', 'rank', 'gak', 'imbang', 'melulu', 'lawannya']","['bagus', 'imbang', 'melulu', 'lawan']","['game', 'bagus', 'padahal', 'pas', 'rank', 'gak', 'imbang', 'melulu', 'lawan']","['game', 'bagus', 'padahal', 'pas', 'rank', 'tidak', 'imbang', 'melulu', 'lawan']"
andeska Putra,kerenn efeknya,11.1.1.4,kerenn efeknya,"['kerenn', 'efeknya']","['kerenn', 'efeknya']","['kerenn', 'efek']","['kerenn', 'efek']","['kerenn', 'efek']"
Giga Gilang,ini nama Hero apa julukan kampungan sekali,11.1.1.1,ini nama hero apa julukan kampungan sekali,"['ini', 'nama', 'hero', 'apa', 'julukan', 'kampungan', 'sekali']","['ini', 'nama', 'hero', 'apa', 'julukan', 'kampungan', 'sekali']","['juluk', 'kampung']","['ini', 'nama', 'hero', 'apa', 'juluk', 'kampung', 'sekali']","['ini', 'nama', 'hero', 'apa', 'juluk', 'kampung', 'sekali']"
Arfah Danil,sangat buruk anjikk game rusak sangat merugikan pukimmmmak,,sangat buruk anjikk game rusak sangat merugikan pukimmmmak,"['sangat', 'buruk', 'anjikk', 'game', 'rusak', 'sangat', 'merugikan', 'pukimmmmak']","['sangat', 'buruk', 'anjikk', 'game', 'rusak', 'sangat', 'merugikan', 'pukimak']","['buruk', 'anjikk', 'rusak', 'rugi', 'pukimak']","['sangat', 'buruk', 'anjikk', 'game', 'rusak', 'sangat', 'rugi', 'pukimak']","['sangat', 'buruk', 'anjikk', 'game', 'rusak', 'sangat', 'rugi', 'pukimak']"
One Piece Bounty Rush,"Perbaiki sistem penilaian terhadap jungle, selalu tidak adil. menyia nyiakan usaha saya yang telah menjalankan wave, split push, dan objektif lainnya",11.1.1.4,"perbaiki sistem penilaian terhadap jungle, selalu tidak adil. menyia nyiakan usaha saya yang telah menjalankan wave, split push, dan objektif lainnya","['perbaiki', 'sistem', 'penilaian', 'terhadap', 'jungle', ',', 'selalu', 'tidak', 'adil', '.', 'menyia', 'nyiakan', 'usaha', 'saya', 'yang', 'telah', 'menjalankan', 'wave', ',', 'split', 'push', ',', 'dan', 'objektif', 'lainnya']","['perbaiki', 'sistem', 'penilaian', 'terhadap', 'jungle', 'selalu', 'tidak', 'adil', 'menyia', 'nyiakan', 'usaha', 'saya', 'yang', 'telah', 'menjalankan', 'wave', 'split', 'push', 'dan', 'objektif', 'lainnya']","['baik', 'nilai', 'hadap', 'jungle', 'selalu', 'adil', 'sia', 'nyiakan', 'usaha', 'jalan', 'wave', 'split', 'push', 'objektif', 'lain']","['baik', 'sistem', 'nilai', 'hadap', 'jungle', 'selalu', 'tidak', 'adil', 'sia', 'nyiakan', 'usaha', 'saya', 'yang', 'telah', 'jalan', 'wave', 'split', 'push', 'dan', 'objektif', 'lain']","['baik', 'sistem', 'nilai', 'hadap', 'jungle', 'selalu', 'tidak', 'adil', 'sia', 'nyiakan', 'usaha', 'aku', 'yang', 'telah', 'jalan', 'wave', 'split', 'push', 'dan', 'objektif', 'lain']"
Rizal Ari Kurnianto (KurniaAri),main 1 jam 8 macth yang sebelumnya platinum 4 star-4 jadi yang ada turun jadi platinum 4 star-0,11.1.1.4,main 1 jam 8 macth yang sebelumnya platinum 4 star-4 jadi yang ada turun jadi platinum 4 star-0,"['main', '1', 'jam', '8', 'macth', 'yang', 'sebelumnya', 'platinum', '4', 'star-4', 'jadi', 'yang', 'ada', 'turun', 'jadi', 'platinum', '4', 'star-0']","['main', 'jam', 'macth', 'yang', 'sebelumnya', 'platinum', 'star', 'jadi', 'yang', 'ada', 'turun', 'jadi', 'platinum', 'star']","['macth', 'belum', 'platinum', 'star', 'turun', 'platinum', 'star']","['main', 'jam', 'macth', 'yang', 'belum', 'platinum', 'star', 'jadi', 'yang', 'ada', 'turun', 'jadi', 'platinum', 'star']","['main', 'jam', 'macth', 'yang', 'belum', 'platinum', 'star', 'jadi', 'yang', 'ada', 'turun', 'jadi', 'platinum', 'star']"
Rizal Ichal,"tidak bisah login karna masalah jaringan,padahal jaringanku bagus",,"tidak bisah login karna masalah jaringan,padahal jaringanku bagus","['tidak', 'bisah', 'login', 'karna', 'masalah', 'jaringan', ',', 'padahal', 'jaringanku', 'bagus']","['tidak', 'bisah', 'login', 'karna', 'masalah', 'jaringan', 'padahal', 'jaringanku', 'bagus']","['bisah', 'masalah', 'bagus']","['tidak', 'bisah', 'login', 'karna', 'masalah', 'jaring', 'padahal', 'jaring', 'bagus']","['tidak', 'bisah', 'login', 'karena', 'masalah', 'jaring', 'padahal', 'jaring', 'bagus']"
asep tian,bgus dn seru,11.1.1.4,bgus dn seru,"['bgus', 'dn', 'seru']","['bgus', 'dn', 'seru']","['bgus', 'dn', 'seru']","['bgus', 'dn', 'seru']","['bgus', 'dn', 'seru']"
Aal Pradipta,peniru,,peniru,['peniru'],['peniru'],['tiru'],['tiru'],['tiru']
Adek Tia,makin susah,11.1.1.4,makin susah,"['makin', 'susah']","['makin', 'susah']","['makin', 'susah']","['makin', 'susah']","['makin', 'susah']"
Dream Walker,gaje,9.4.1.3,gaje,['gaje'],['gaje'],['gaje'],['gaje'],['gaje']
Rendy Juliyanto,gamenya bagus,11.1.1.1,gamenya bagus,"['gamenya', 'bagus']","['gamenya', 'bagus']",['bagus'],"['gamenya', 'bagus']","['game', 'bagus']"
Enda Bae,game nya gak ngebosenin,11.1.1.1,game nya gak ngebosenin,"['game', 'nya', 'gak', 'ngebosenin']","['game', 'nya', 'gak', 'ngebosenin']",['ngebosenin'],"['game', 'nya', 'gak', 'ngebosenin']","['game', 'nya', 'tidak', 'ngebosenin']"
Miraqle Pro,TIM lebih baik dari MLBB,9.4.1.12,tim lebih baik dari mlbb,"['tim', 'lebih', 'baik', 'dari', 'mlbb']","['tim', 'lebih', 'baik', 'dari', 'mlbb']","['lebih', 'baik']","['tim', 'lebih', 'baik', 'dari', 'mlbb']","['team', 'lebih', 'baik', 'dari', 'mlbb']"
Habibi Bae,👿👿👿👿👿👿👿👿👿,,👿👿👿👿👿👿👿👿👿,['👿👿👿👿👿👿👿👿👿'],[],[],[],[]
Menix Asro,Mentang2 sama mainland KEBAL REPORT. MATCHMAKING NYA JG GAK ADIL. SORRY TO SAY KALAU GK BERBENAH OTW UNINSTALL.,11.1.1.1,mentang2 sama mainland kebal report. matchmaking nya jg gak adil. sorry to say kalau gk berbenah otw uninstall.,"['mentang2', 'sama', 'mainland', 'kebal', 'report', '.', 'matchmaking', 'nya', 'jg', 'gak', 'adil', '.', 'sorry', 'to', 'say', 'kalau', 'gk', 'berbenah', 'otw', 'uninstall', '.']","['mentang', 'sama', 'mainland', 'kebal', 'report', 'matchmaking', 'nya', 'jg', 'gak', 'adil', 'sorry', 'to', 'say', 'kalau', 'gk', 'berbenah', 'otw', 'uninstall']","['mentang', 'mainland', 'kebal', 'report', 'jg', 'adil', 'sorry', 'say', 'benah', 'otw', 'uninstall']","['mentang', 'sama', 'mainland', 'kebal', 'report', 'matchmaking', 'nya', 'jg', 'gak', 'adil', 'sorry', 'to', 'say', 'kalau', 'gk', 'benah', 'otw', 'uninstall']","['mentang', 'sama', 'mainland', 'kebal', 'report', 'matchmaking', 'nya', 'jg', 'tidak', 'adil', 'sorry', 'to', 'say', 'kalau', 'tidak', 'benah', 'otw', 'uninstall']"
andra ardiansah,"game sampah gak rekomend, memang game ini manis di awal kalo udh terbiasa pasti stres dari sistem match ketemu player ph,indo, dan yg nyamar jadi sepuh china lah pokoknya ini game bikin stres kalo lu main lebih dalam, jadi intinya jangan download game ini kalo gamau stres kayak gw",11.1.1.4,"game sampah gak rekomend, memang game ini manis di awal kalo udh terbiasa pasti stres dari sistem match ketemu player ph,indo, dan yg nyamar jadi sepuh china lah pokoknya ini game bikin stres kalo lu main lebih dalam, jadi intinya jangan download game ini kalo gamau stres kayak gw","['game', 'sampah', 'gak', 'rekomend', ',', 'memang', 'game', 'ini', 'manis', 'di', 'awal', 'kalo', 'udh', 'terbiasa', 'pasti', 'stres', 'dari', 'sistem', 'match', 'ketemu', 'player', 'ph', ',', 'indo', ',', 'dan', 'yg', 'nyamar', 'jadi', 'sepuh', 'china', 'lah', 'pokoknya', 'ini', 'game', 'bikin', 'stres', 'kalo', 'lu', 'main', 'lebih', 'dalam', ',', 'jadi', 'intinya', 'jangan', 'download', 'game', 'ini', 'kalo', 'gamau', 'stres', 'kayak', 'gw']","['game', 'sampah', 'gak', 'rekomend', 'memang', 'game', 'ini', 'manis', 'di', 'awal', 'kalo', 'udh', 'terbiasa', 'pasti', 'stres', 'dari', 'sistem', 'match', 'ketemu', 'player', 'ph', 'indo', 'dan', 'yg', 'nyamar', 'jadi', 'sepuh', 'china', 'lah', 'pokoknya', 'ini', 'game', 'bikin', 'stres', 'kalo', 'lu', 'main', 'lebih', 'dalam', 'jadi', 'intinya', 'jangan', 'download', 'game', 'ini', 'kalo', 'gamau', 'stres', 'kayak', 'gw']","['sampah', 'rekomend', 'manis', 'sudah', 'biasa', 'pasti', 'stres', 'ketemu', 'ph', 'indo', 'nyamar', 'sepuh', 'china', 'pokok', 'stres', 'lebih', 'dalam', 'inti', 'jangan', 'gamau', 'stres']","['game', 'sampah', 'gak', 'rekomend', 'memang', 'game', 'ini', 'manis', 'di', 'awal', 'kalo', 'udh', 'biasa', 'pasti', 'stres', 'dari', 'sistem', 'match', 'ketemu', 'player', 'ph', 'indo', 'dan', 'yg', 'nyamar', 'jadi', 'sepuh', 'china', 'lah', 'pokok', 'ini', 'game', 'bikin', 'stres', 'kalo', 'lu', 'main', 'lebih', 'dalam', 'jadi', 'inti', 'jangan', 'download', 'game', 'ini', 'kalo', 'gamau', 'stres', 'kayak', 'gw']","['game', 'sampah', 'tidak', 'rekomend', 'memang', 'game', 'ini', 'manis', 'di', 'awal', 'kalau', 'sudah', 'biasa', 'pasti', 'stres', 'dari', 'sistem', 'match', 'ketemu', 'player', 'ph', 'indo', 'dan', 'yang', 'nyamar', 'jadi', 'sepuh', 'china', 'lah', 'pokok', 'ini', 'game', 'bikin', 'stres', 'kalau', 'kamu', 'main', 'lebih', 'dalam', 'jadi', 'inti', 'jangan', 'download', 'game', 'ini', 'kalau', 'gamau', 'stres', 'seperti', 'aku']"
Fiqri,gw kira ada sistem rating buat player solo eh ternyata bukan,11.1.1.1,gw kira ada sistem rating buat player solo eh ternyata bukan,"['gw', 'kira', 'ada', 'sistem', 'rating', 'buat', 'player', 'solo', 'eh', 'ternyata', 'bukan']","['gw', 'kira', 'ada', 'sistem', 'rating', 'buat', 'player', 'solo', 'eh', 'ternyata', 'bukan']","['kira', 'rating', 'nyata', 'bukan']","['gw', 'kira', 'ada', 'sistem', 'rating', 'buat', 'player', 'solo', 'eh', 'nyata', 'bukan']","['aku', 'kira', 'ada', 'sistem', 'rating', 'buat', 'player', 'solo', 'eh', 'nyata', 'bukan']"
Abidzar Al muharram,sebelum saya sudah tidak lama main hok baru saya comeback main hok pas saya cek skin dunhuang encounter yaria saya kok hilang padahal saya ingat sekali saya pernah beli skin itu tolong kasi kembali skin dunhuang encounter saya,11.1.1.4,sebelum saya sudah tidak lama main hok baru saya comeback main hok pas saya cek skin dunhuang encounter yaria saya kok hilang padahal saya ingat sekali saya pernah beli skin itu tolong kasi kembali skin dunhuang encounter saya,"['sebelum', 'saya', 'sudah', 'tidak', 'lama', 'main', 'hok', 'baru', 'saya', 'comeback', 'main', 'hok', 'pas', 'saya', 'cek', 'skin', 'dunhuang', 'encounter', 'yaria', 'saya', 'kok', 'hilang', 'padahal', 'saya', 'ingat', 'sekali', 'saya', 'pernah', 'beli', 'skin', 'itu', 'tolong', 'kasi', 'kembali', 'skin', 'dunhuang', 'encounter', 'saya']","['sebelum', 'saya', 'sudah', 'tidak', 'lama', 'main', 'hok', 'baru', 'saya', 'comeback', 'main', 'hok', 'pas', 'saya', 'cek', 'skin', 'dunhuang', 'encounter', 'yaria', 'saya', 'kok', 'hilang', 'padahal', 'saya', 'ingat', 'sekali', 'saya', 'pernah', 'beli', 'skin', 'itu', 'tolong', 'kasi', 'kembali', 'skin', 'dunhuang', 'encounter', 'saya']","['belum', 'sudah', 'lama', 'baru', 'comeback', 'cek', 'skin', 'dunhuang', 'encounter', 'yaria', 'hilang', 'ingat', 'pernah', 'skin', 'tolong', 'kasi', 'skin', 'dunhuang', 'encounter']","['belum', 'saya', 'sudah', 'tidak', 'lama', 'main', 'hok', 'baru', 'saya', 'comeback', 'main', 'hok', 'pas', 'saya', 'cek', 'skin', 'dunhuang', 'encounter', 'yaria', 'saya', 'kok', 'hilang', 'padahal', 'saya', 'ingat', 'sekali', 'saya', 'pernah', 'beli', 'skin', 'itu', 'tolong', 'kasi', 'kembali', 'skin', 'dunhuang', 'encounter', 'saya']","['belum', 'aku', 'sudah', 'tidak', 'lama', 'main', 'hok', 'baru', 'aku', 'comeback', 'main', 'hok', 'pas', 'aku', 'cek', 'skin', 'dunhuang', 'encounter', 'yaria', 'aku', 'kok', 'hilang', 'padahal', 'aku', 'ingat', 'sekali', 'aku', 'pernah', 'beli', 'skin', 'itu', 'tolong', 'kasi', 'kembali', 'skin', 'dunhuang', 'encounter', 'aku']"
Killua zoldyck,tidak ad fitur isekai ny,,tidak ad fitur isekai ny,"['tidak', 'ad', 'fitur', 'isekai', 'ny']","['tidak', 'ad', 'fitur', 'isekai', 'ny']","['ad', 'isekai']","['tidak', 'ad', 'fitur', 'isekai', 'ny']","['tidak', 'ad', 'fitur', 'isekai', 'nya']"
Hilda Ktp,"min, kok gak bisa login pakek Facebook 😭😭😭😭",11.1.1.4,"min, kok gak bisa login pakek facebook 😭😭😭😭","['min', ',', 'kok', 'gak', 'bisa', 'login', 'pakek', 'facebook', '😭😭😭😭']","['min', 'kok', 'gak', 'bisa', 'login', 'pakek', 'facebook']","['minimal', 'pakek', 'facebook']","['min', 'kok', 'gak', 'bisa', 'login', 'pakek', 'facebook']","['minimal', 'kok', 'tidak', 'bisa', 'login', 'pakek', 'facebook']"
Reyhan Ahmad Hafidz,"I really, really like it, the graphics are detailed, and the action is varied. 😍🙌🏻✨",9.4.1.8,"i really, really like it, the graphics are detailed, and the action is varied. 😍🙌🏻✨","['i', 'really', ',', 'really', 'like', 'it', ',', 'the', 'graphics', 'are', 'detailed', ',', 'and', 'the', 'action', 'is', 'varied', '.', '😍🙌🏻✨']","['i', 'really', 'really', 'like', 'it', 'the', 'graphics', 'are', 'detailed', 'and', 'the', 'action', 'is', 'varied']","['really', 'really', 'like', 'it', 'graphics', 'are', 'detailed', 'and', 'action', 'varied']","['i', 'really', 'really', 'like', 'it', 'the', 'graphics', 'are', 'detailed', 'and', 'the', 'action', 'is', 'varied']","['aku', 'really', 'really', 'like', 'it', 'the', 'graphics', 'are', 'detailed', 'and', 'the', 'action', 'is', 'varied']"
Arya Andhika Yudha,"event keseringan diulang-ulang, event koin buat skin gratis terlalu dibuat sulit padahal itu hal yg gampang sengaja dibuat susah, gacha juga ampas gak worth it keluar duit di sini",11.1.1.1,"event keseringan diulang-ulang, event koin buat skin gratis terlalu dibuat sulit padahal itu hal yg gampang sengaja dibuat susah, gacha juga ampas gak worth it keluar duit di sini","['event', 'keseringan', 'diulang-ulang', ',', 'event', 'koin', 'buat', 'skin', 'gratis', 'terlalu', 'dibuat', 'sulit', 'padahal', 'itu', 'hal', 'yg', 'gampang', 'sengaja', 'dibuat', 'susah', ',', 'gacha', 'juga', 'ampas', 'gak', 'worth', 'it', 'keluar', 'duit', 'di', 'sini']","['event', 'keseringan', 'diulangulang', 'event', 'koin', 'buat', 'skin', 'gratis', 'terlalu', 'dibuat', 'sulit', 'padahal', 'itu', 'hal', 'yg', 'gampang', 'sengaja', 'dibuat', 'susah', 'gacha', 'juga', 'ampas', 'gak', 'worth', 'it', 'keluar', 'duit', 'di', 'sini']","['event', 'diulangulang', 'event', 'koin', 'skin', 'gratis', 'terlalu', 'sulit', 'hal', 'gampang', 'sengaja', 'susah', 'gacha', 'buruk', 'worth', 'it', 'keluar', 'duit']","['event', 'sering', 'diulangulang', 'event', 'koin', 'buat', 'skin', 'gratis', 'terlalu', 'buat', 'sulit', 'padahal', 'itu', 'hal', 'yg', 'gampang', 'sengaja', 'buat', 'susah', 'gacha', 'juga', 'ampas', 'gak', 'worth', 'it', 'keluar', 'duit', 'di', 'sini']","['event', 'sering', 'diulangulang', 'event', 'koin', 'buat', 'skin', 'gratis', 'terlalu', 'buat', 'sulit', 'padahal', 'itu', 'hal', 'yang', 'gampang', 'sengaja', 'buat', 'susah', 'gacha', 'juga', 'buruk', 'tidak', 'worth', 'it', 'keluar', 'duit', 'di', 'sini']"
Indriany Sudirman,"keren sih , grafiknya bagus gameplay nya dll",11.1.1.1,"keren sih , grafiknya bagus gameplay nya dll","['keren', 'sih', ',', 'grafiknya', 'bagus', 'gameplay', 'nya', 'dll']","['keren', 'sih', 'grafiknya', 'bagus', 'gameplay', 'nya', 'dll']","['keren', 'grafik', 'bagus', 'dll']","['keren', 'sih', 'grafik', 'bagus', 'gameplay', 'nya', 'dll']","['keren', 'sih', 'grafik', 'bagus', 'gameplay', 'nya', 'dll']"
Indah Saja,Bagus,,bagus,['bagus'],['bagus'],['bagus'],['bagus'],['bagus']
Nursimal 09,el copy,,el copy,"['el', 'copy']","['el', 'copy']","['el', 'copy']","['el', 'copy']","['el', 'copy']"
Andrian Nur,"game anj, match ga seimbang",9.4.1.12,"game anj, match ga seimbang","['game', 'anj', ',', 'match', 'ga', 'seimbang']","['game', 'anj', 'match', 'ga', 'seimbang']","['anj', 'imbang']","['game', 'anj', 'match', 'ga', 'imbang']","['game', 'anj', 'match', 'tidak', 'imbang']"
Mba sri,"server tolong di perbaiki, jangan cuma skin doang yang di bagusin, terlepas dari servernya yang busuk game nya bagus kok",,"server tolong di perbaiki, jangan cuma skin doang yang di bagusin, terlepas dari servernya yang busuk game nya bagus kok","['server', 'tolong', 'di', 'perbaiki', ',', 'jangan', 'cuma', 'skin', 'doang', 'yang', 'di', 'bagusin', ',', 'terlepas', 'dari', 'servernya', 'yang', 'busuk', 'game', 'nya', 'bagus', 'kok']","['server', 'tolong', 'di', 'perbaiki', 'jangan', 'cuma', 'skin', 'doang', 'yang', 'di', 'bagusin', 'terlepas', 'dari', 'servernya', 'yang', 'busuk', 'game', 'nya', 'bagus', 'kok']","['server', 'tolong', 'baik', 'jangan', 'cuma', 'skin', 'bagusin', 'lepas', 'servernya', 'busuk', 'bagus']","['server', 'tolong', 'di', 'baik', 'jangan', 'cuma', 'skin', 'doang', 'yang', 'di', 'bagusin', 'lepas', 'dari', 'servernya', 'yang', 'busuk', 'game', 'nya', 'bagus', 'kok']","['server', 'tolong', 'di', 'baik', 'jangan', 'cuma', 'skin', 'hanya', 'yang', 'di', 'bagusin', 'lepas', 'dari', 'servernya', 'yang', 'busuk', 'game', 'nya', 'bagus', 'kok']"
berkarya sulut,gamenya seru banget enak lagi,11.1.1.4,gamenya seru banget enak lagi,"['gamenya', 'seru', 'banget', 'enak', 'lagi']","['gamenya', 'seru', 'banget', 'enak', 'lagi']","['seru', 'banget', 'enak']","['gamenya', 'seru', 'banget', 'enak', 'lagi']","['game', 'seru', 'banget', 'enak', 'lagi']"
Ragel kentil,"lumayan sih, tapi dulu aku dapet tower merah musuhnya sakit banget tolong diperbaiki lagi",,"lumayan sih, tapi dulu aku dapet tower merah musuhnya sakit banget tolong diperbaiki lagi","['lumayan', 'sih', ',', 'tapi', 'dulu', 'aku', 'dapet', 'tower', 'merah', 'musuhnya', 'sakit', 'banget', 'tolong', 'diperbaiki', 'lagi']","['lumayan', 'sih', 'tapi', 'dulu', 'aku', 'dapet', 'tower', 'merah', 'musuhnya', 'sakit', 'banget', 'tolong', 'diperbaiki', 'lagi']","['lumayan', 'tower', 'merah', 'musuh', 'sakit', 'banget', 'tolong', 'baik']","['lumayan', 'sih', 'tapi', 'dulu', 'aku', 'dapet', 'tower', 'merah', 'musuh', 'sakit', 'banget', 'tolong', 'baik', 'lagi']","['lumayan', 'sih', 'tapi', 'dulu', 'aku', 'dapet', 'tower', 'merah', 'musuh', 'sakit', 'banget', 'tolong', 'baik', 'lagi']"
Unyil Bd,mantap gan,11.1.1.1,mantap gan,"['mantap', 'gan']","['mantap', 'gan']","['mantap', 'gan']","['mantap', 'gan']","['mantap', 'gan']"
Nur Amalia,"banget banget sukaa karna game ini maupun kalah menang bintangnya selalu naikkk jujur ni game seruu bgttt!, bugnya sinyal sih padahal sinyal bagus tpi digame sinyalnya merah-kuning anehhh semoga dibaca sama delevovernya 🙏🙏 btw jugaaa buat yg pemula cocukk banget digame iniii!!! ok sekian gaji.",,"banget banget sukaa karna game ini maupun kalah menang bintangnya selalu naikkk jujur ni game seruu bgttt!, bugnya sinyal sih padahal sinyal bagus tpi digame sinyalnya merah-kuning anehhh semoga dibaca sama delevovernya 🙏🙏 btw jugaaa buat yg pemula cocukk banget digame iniii!!! ok sekian gaji.","['banget', 'banget', 'sukaa', 'karna', 'game', 'ini', 'maupun', 'kalah', 'menang', 'bintangnya', 'selalu', 'naikkk', 'jujur', 'ni', 'game', 'seruu', 'bgttt', '!', ',', 'bugnya', 'sinyal', 'sih', 'padahal', 'sinyal', 'bagus', 'tpi', 'digame', 'sinyalnya', 'merah-kuning', 'anehhh', 'semoga', 'dibaca', 'sama', 'delevovernya', '🙏🙏', 'btw', 'jugaaa', 'buat', 'yg', 'pemula', 'cocukk', 'banget', 'digame', 'iniii', '!', '!', '!', 'ok', 'sekian', 'gaji', '.']","['banget', 'banget', 'sukaa', 'karna', 'game', 'ini', 'maupun', 'kalah', 'menang', 'bintangnya', 'selalu', 'naik', 'jujur', 'ni', 'game', 'seruu', 'bgt', 'bugnya', 'sinyal', 'sih', 'padahal', 'sinyal', 'bagus', 'tpi', 'digame', 'sinyalnya', 'merahkuning', 'aneh', 'semoga', 'dibaca', 'sama', 'delevovernya', 'btw', 'juga', 'buat', 'yg', 'pemula', 'cocukk', 'banget', 'digame', 'ini', 'ok', 'sekian', 'gaji']","['banget', 'banget', 'sukaa', 'maupun', 'kalah', 'menang', 'bintang', 'selalu', 'naik', 'jujur', 'seruu', 'banget', 'bugnya', 'sinyal', 'sinyal', 'bagus', 'digame', 'sinyal', 'merahkuning', 'aneh', 'moga', 'delevovernya', 'btw', 'mula', 'cocukk', 'banget', 'digame', 'oke', 'sekian', 'gaji']","['banget', 'banget', 'sukaa', 'karna', 'game', 'ini', 'maupun', 'kalah', 'menang', 'bintang', 'selalu', 'naik', 'jujur', 'ni', 'game', 'seruu', 'bgt', 'bugnya', 'sinyal', 'sih', 'padahal', 'sinyal', 'bagus', 'tpi', 'digame', 'sinyal', 'merahkuning', 'aneh', 'moga', 'baca', 'sama', 'delevovernya', 'btw', 'juga', 'buat', 'yg', 'mula', 'cocukk', 'banget', 'digame', 'ini', 'ok', 'sekian', 'gaji']","['banget', 'banget', 'sukaa', 'karena', 'game', 'ini', 'maupun', 'kalah', 'menang', 'bintang', 'selalu', 'naik', 'jujur', 'ini', 'game', 'seruu', 'banget', 'bugnya', 'sinyal', 'sih', 'padahal', 'sinyal', 'bagus', 'tapi', 'digame', 'sinyal', 'merahkuning', 'aneh', 'moga', 'baca', 'sama', 'delevovernya', 'btw', 'juga', 'buat', 'yang', 'mula', 'cocukk', 'banget', 'digame', 'ini', 'oke', 'sekian', 'gaji']"
M.muhmmad yusuf M.muhmmad maulana yusuf,Ini game animasi kelas 100000 ribu main lagi top up honor of kings,11.1.1.4,ini game animasi kelas 100000 ribu main lagi top up honor of kings,"['ini', 'game', 'animasi', 'kelas', '100000', 'ribu', 'main', 'lagi', 'top', 'up', 'honor', 'of', 'kings']","['ini', 'game', 'animasi', 'kelas', 'ribu', 'main', 'lagi', 'top', 'up', 'honor', 'of', 'kings']","['animasi', 'kelas', 'ribu', 'top', 'up']","['ini', 'game', 'animasi', 'kelas', 'ribu', 'main', 'lagi', 'top', 'up', 'honor', 'of', 'kings']","['ini', 'game', 'animasi', 'kelas', 'ribu', 'main', 'lagi', 'top', 'up', 'honor', 'of', 'kings']"
Saleh Saleh,karna suka,10.5.1.15,karna suka,"['karna', 'suka']","['karna', 'suka']",['suka'],"['karna', 'suka']","['karena', 'suka']"
Muhammad Mamad,game ini bagus gk kayak ml kalah terus skin mahal tidak menghibur malah dapat kalah terus moonton itu niru game lu,,game ini bagus gk kayak ml kalah terus skin mahal tidak menghibur malah dapat kalah terus moonton itu niru game lu,"['game', 'ini', 'bagus', 'gk', 'kayak', 'ml', 'kalah', 'terus', 'skin', 'mahal', 'tidak', 'menghibur', 'malah', 'dapat', 'kalah', 'terus', 'moonton', 'itu', 'niru', 'game', 'lu']","['game', 'ini', 'bagus', 'gk', 'kayak', 'ml', 'kalah', 'terus', 'skin', 'mahal', 'tidak', 'menghibur', 'malah', 'dapat', 'kalah', 'terus', 'moonton', 'itu', 'niru', 'game', 'lu']","['bagus', 'kalah', 'skin', 'mahal', 'hibur', 'kalah', 'niru']","['game', 'ini', 'bagus', 'gk', 'kayak', 'ml', 'kalah', 'terus', 'skin', 'mahal', 'tidak', 'hibur', 'malah', 'dapat', 'kalah', 'terus', 'moonton', 'itu', 'niru', 'game', 'lu']","['game', 'ini', 'bagus', 'tidak', 'seperti', 'ml', 'kalah', 'terus', 'skin', 'mahal', 'tidak', 'hibur', 'malah', 'dapat', 'kalah', 'terus', 'moonton', 'itu', 'niru', 'game', 'kamu']"
