stopwords_removed,2-gram
"['matching', 'busuk', 'baru', 'naik', 'gm', 'musuh', 'epic', 'duo', 'bucin', 'beban', 'lower', 'kadang', 'platinum', 'masuk', 'musuh', 'isi', 'upper', 'party', 'musuh', 'upper', 'protes', 'dukung', 'sesuai', 'matching', 'gimana', 'nambah', 'bintang', 'matchingnya', 'gitu', 'cuma', 'naik', 'turun', 'master', 'gm', 'makin', 'lama', 'makin', 'gajelas', 'matching']","['baru_naik', 'beban_lower', 'bintang_matchingnya', 'bucin_beban', 'busuk_baru', 'cuma_naik', 'dukung_sesuai', 'duo_bucin', 'epic_duo', 'gajelas_matching', 'gimana_nambah', 'gitu_cuma', 'gm_makin', 'gm_musuh', 'isi_upper', 'kadang_platinum', 'lama_makin', 'lower_kadang', 'makin_gajelas', 'makin_lama', 'master_gm', 'masuk_musuh', 'matching_busuk', 'matching_gimana', 'matchingnya_gitu', 'musuh_epic', 'musuh_isi', 'musuh_upper', 'naik_gm', 'naik_turun', 'nambah_bintang', 'party_musuh', 'platinum_masuk', 'protes_dukung', 'sesuai_matching', 'turun_master', 'upper_party', 'upper_protes']"
"['xxnnm', 'ko']",['xxnnm_ko']
"['matching', 'jelek', 'prilaku', 'langgar', 'tindak', 'sus', 'kurang', 'laku', 'troling']","['jelek_prilaku', 'kurang_laku', 'laku_troling', 'langgar_tindak', 'matching_jelek', 'prilaku_langgar', 'sus_kurang', 'tindak_sus']"
"['masuk', 'akal', 'kenapa', 'sesuai', 'tier', 'grandmaster', 'kena', 'lose', 'streak', 'sampai', 'master', 'ii', 'gara', 'gara', 'teman', 'se', 'tolol', 'minta', 'ampun', 'tier', 'grandmaster', 'teman', 'tier', 'platinum', 'maaf', 'uninstal']","['akal_kenapa', 'ampun_tier', 'gara_gara', 'gara_teman', 'grandmaster_kena', 'grandmaster_teman', 'ii_gara', 'kena_lose', 'kenapa_sesuai', 'lose_streak', 'maaf_uninstal', 'master_ii', 'masuk_akal', 'minta_ampun', 'platinum_maaf', 'sampai_master', 'se_tolol', 'sesuai_tier', 'streak_sampai', 'teman_se', 'teman_tier', 'tier_grandmaster', 'tier_platinum', 'tolol_minta']"
['bagus'],[]
"['banyak', 'gelap', 'mending']","['banyak_gelap', 'gelap_mending']"
"['semua', 'indah']",['semua_indah']
"['best', 'papih']",['best_papih']
['nicee'],[]
['mantap'],[]
"['bagus', 'blum', 'ngerti', 'item']","['bagus_blum', 'blum_ngerti', 'ngerti_item']"
['bagus'],[]
"['there', 'no', 'winning', 'ranked', 'games', 'it', 'went', 'from', 'because', 'was', 'given', 'trash', 'with', 'good', 'skin', 'capital', 'while', 'bad', 'skill', 'but', 'enemy', 'was', 'given', 'solid', 'compact', 'that', 'understands', 'please', 'improve', 'first', 'so', 'it', 'will', 'be', 'more', 'exciting']","['bad_skill', 'be_more', 'because_was', 'but_enemy', 'capital_while', 'compact_that', 'enemy_was', 'first_so', 'from_because', 'games_it', 'given_solid', 'given_trash', 'good_skin', 'improve_first', 'it_went', 'it_will', 'more_exciting', 'no_winning', 'please_improve', 'ranked_games', 'skill_but', 'skin_capital', 'so_it', 'solid_compact', 'that_understands', 'there_no', 'trash_with', 'understands_please', 'was_given', 'went_from', 'while_bad', 'will_be', 'winning_ranked', 'with_good']"
['bintang'],[]
"['report', 'tolol', 'afk', 'tindak', 'tegas', 'curi', 'cur', 'kena', 'report', 'gegara', 'farming', 'direcokin', 'curi', 'feeding', 'report', 'feed', 'abis', 'tolol', 'suruh', 'report', 'digame', 'tolol', 'feed', 'kirim', 'mana', 'email', 'biar', 'kirim', 'screenshot', 'babik']","['abis_tolol', 'afk_tindak', 'biar_kirim', 'cur_kena', 'curi_cur', 'curi_feeding', 'digame_tolol', 'direcokin_curi', 'email_biar', 'farming_direcokin', 'feed_abis', 'feed_kirim', 'feeding_report', 'gegara_farming', 'kena_report', 'kirim_mana', 'kirim_screenshot', 'mana_email', 'report_digame', 'report_feed', 'report_gegara', 'report_tolol', 'screenshot_babik', 'suruh_report', 'tegas_curi', 'tindak_tegas', 'tolol_afk', 'tolol_feed', 'tolol_suruh']"
"['ntap', 'btw', 'ram', 'mas', 'kaga', 'minimal']","['btw_ram', 'kaga_minimal', 'mas_kaga', 'ntap_btw', 'ram_mas']"
"['nyah', 'seru', 'banget', 'sayang', 'banget', 'nyah', 'anomali', 'semua', 'tba', 'tba', 'ms', 'sendiri', 'bodoh', 'nyah', 'ketulungan', 'musuh', 'mantan', 'paham', 'season', 'skrang', 'bbrpa', 'mentok', 'diamond', 'padhal', 'slalu', 'dpet', 'maap', 'uninstall', 'mnding', 'anomali', 'nyah', 'parah', 'dsini']","['anomali_nyah', 'anomali_semua', 'banget_nyah', 'banget_sayang', 'bbrpa_mentok', 'bodoh_nyah', 'diamond_padhal', 'dpet_maap', 'ketulungan_musuh', 'maap_uninstall', 'mantan_paham', 'mentok_diamond', 'mnding_anomali', 'ms_sendiri', 'musuh_mantan', 'nyah_anomali', 'nyah_ketulungan', 'nyah_parah', 'nyah_seru', 'padhal_slalu', 'paham_season', 'parah_dsini', 'sayang_banget', 'season_skrang', 'semua_tba', 'sendiri_bodoh', 'seru_banget', 'skrang_bbrpa', 'slalu_dpet', 'tba_ms', 'tba_tba', 'uninstall_mnding']"
['seru'],[]
"['lebih', 'bagus', 'legends', 'legends', 'kalah', 'aneh', 'stres']","['aneh_stres', 'bagus_legends', 'kalah_aneh', 'lebih_bagus', 'legends_kalah', 'legends_legends']"
"['seru', 'banget']",['seru_banget']
"['tolong', 'masukin', 'voice', 'jepang', 'ying', 'icon', 'anak', 'tiri']","['anak_tiri', 'icon_anak', 'jepang_ying', 'masukin_voice', 'tolong_masukin', 'voice_jepang', 'ying_icon']"
"['qiana', 'almahyra']",['qiana_almahyra']
['baik'],[]
"['macthh', 'jelek', 'mulai', 'atur', 'hokk', 'dngan', 'yidak', 'adill']","['atur_hokk', 'dngan_yidak', 'hokk_dngan', 'jelek_mulai', 'macthh_jelek', 'mulai_atur', 'yidak_adill']"
"['baru', 'coba', 'bagus', 'jika', 'bagus', 'beri', 'ulas', 'lain', 'bintang', 'rangin']","['bagus_beri', 'bagus_jika', 'baru_coba', 'beri_ulas', 'bintang_rangin', 'coba_bagus', 'jika_bagus', 'lain_bintang', 'ulas_lain']"
"['skin', 'lny', 'kapan', 'resell']","['kapan_resell', 'lny_kapan', 'skin_lny']"
"['kenapa', 'semua', 'offline', 'mayene', 'offline', 'harap', 'update', 'dalam', 'offline']","['dalam_offline', 'harap_update', 'kenapa_semua', 'mayene_offline', 'offline_harap', 'offline_mayene', 'semua_offline', 'update_dalam']"
"['lebih', 'seru']",['lebih_seru']
"['bintang', 'agak', 'sedikit', 'percaya', 'kalah', 'kurang', 'naik', 'nanti', 'benar', 'bintang']","['agak_sedikit', 'benar_bintang', 'bintang_agak', 'kalah_kurang', 'kurang_naik', 'naik_nanti', 'nanti_benar', 'percaya_kalah', 'sedikit_percaya']"
"['mantap', 'tarung', 'alam']","['mantap_tarung', 'tarung_alam']"
"['imbang', 'sepi', 'sampai', 'balenc', 'gtu']","['balenc_gtu', 'imbang_sepi', 'sampai_balenc', 'sepi_sampai']"
['tiru'],[]
"['bagus', 'top', 'up', 'mahal', 'darksysytem', 'lebih', 'bagus', 'bagus']","['bagus_bagus', 'bagus_top', 'darksysytem_lebih', 'lebih_bagus', 'mahal_darksysytem', 'top_up', 'up_mahal']"
"['dasar', 'apalikasi', 'sampah', 'lag', 'emosi', 'enggak', 'patas', 'play', 'stor', 'dasar', 'apalikasi', 'sampah', 'hpus', 'play', 'stor', 'oiya', 'jangan', 'dj', 'dowlod', 'gais']","['apalikasi_sampah', 'dasar_apalikasi', 'dj_dowlod', 'dowlod_gais', 'emosi_enggak', 'enggak_patas', 'hpus_play', 'jangan_dj', 'lag_emosi', 'oiya_jangan', 'patas_play', 'play_stor', 'sampah_hpus', 'sampah_lag', 'stor_dasar', 'stor_oiya']"
"['gamesnya', 'seru', 'bangetdan', 'lebih', 'keren']","['bangetdan_lebih', 'gamesnya_seru', 'lebih_keren', 'seru_bangetdan']"
"['maksa', 'suka', 'niru']","['maksa_suka', 'suka_niru']"
"['puas', 'banyak', 'feed']","['banyak_feed', 'puas_banyak']"
"['agak', 'kecewa', 'hadiah', 'vs', 'merchant', 'reward', 'sepenuh', 'gratiskarena', 'hadiah', 'sebut', 'kirim', 'negara', 'asal', 'nyata', 'bayar', 'pajak', 'bea', 'cukai', 'biaya', 'admin', 'besar', 'k', 'total']","['admin_besar', 'agak_kecewa', 'asal_nyata', 'bayar_pajak', 'bea_cukai', 'besar_total', 'biaya_admin', 'cukai_biaya', 'gratiskarena_hadiah', 'hadiah_sebut', 'hadiah_vs', 'kecewa_hadiah', 'kirim_negara', 'merchant_reward', 'negara_asal', 'nyata_bayar', 'pajak_bea', 'reward_sepenuh', 'sebut_kirim', 'sepenuh_gratiskarena', 'vs_merchant']"
"['adil', 'musuh', 'bagus', 'sedang', 'buruk', 'cari', 'lawan', 'tak', 'adil', 'musuh', 'semua', 'sudah', 'pernah', 'lewat', 'grand', 'master', 'sedang', 'diamond', 'tak', 'adil', 'tak', 'urus', 'baik', 'mati']","['adil_musuh', 'adil_tak', 'bagus_sedang', 'baik_mati', 'buruk_cari', 'cari_lawan', 'diamond_tak', 'grand_master', 'lawan_tak', 'lewat_grand', 'master_sedang', 'musuh_bagus', 'musuh_semua', 'pernah_lewat', 'sedang_buruk', 'sedang_diamond', 'semua_sudah', 'sudah_pernah', 'tak_adil', 'tak_urus', 'urus_baik']"
"['bubar', 'gaje', 'isi', 'poke']","['bubar_gaje', 'gaje_isi', 'isi_poke']"
['oke'],[]
"['banget', 'update', 'habis', 'update', 'bosen']","['banget_update', 'habis_update', 'update_bosen', 'update_habis']"
"['nyq', 'mangkin', 'jelek', 'mangkin', 'banyak', 'gelap', 'sitem']","['banyak_gelap', 'gelap_sitem', 'jelek_mangkin', 'mangkin_banyak', 'mangkin_jelek', 'nyq_mangkin']"
['bagus'],[]
['bagus'],[]
"['seruu', 'lama', 'luang', 'lebih', 'seru', 'poko', 'sudah', 'nyesell']","['lama_luang', 'lebih_seru', 'luang_lebih', 'poko_sudah', 'seru_poko', 'seruu_lama', 'sudah_nyesell']"
"['bagus', 'bangett']",['bagus_bangett']
"['sudah', 'bagus', 'developer', 'sedikit', 'ringan']","['bagus_developer', 'developer_sedikit', 'sedikit_ringan', 'sudah_bagus']"
"['bagus', 'kualitas', 'kuat', 'ram', 'gb']","['bagus_kualitas', 'kualitas_kuat', 'kuat_ram', 'ram_gb']"
"['cash', 'rewar', 'pernah', 'masuk', 'tarik', 'sampai', 'nunggu', 'blnpun', 'sekarang', 'bisaa', 'makanya', 'tambah', 'sepi', 'cht', 'admin', 'sana', 'bahan', 'sosial', 'media', 'cht', 'semua', 'responya', 'suruh', 'ngulang', 'teruss', 'padahalpostingnku', 'selalu', 'rame']","['admin_sana', 'bahan_sosial', 'bisaa_makanya', 'blnpun_sekarang', 'cash_rewar', 'cht_admin', 'cht_semua', 'makanya_tambah', 'masuk_tarik', 'media_cht', 'ngulang_teruss', 'nunggu_blnpun', 'padahalpostingnku_selalu', 'pernah_masuk', 'responya_suruh', 'rewar_pernah', 'sampai_nunggu', 'sana_bahan', 'sekarang_bisaa', 'selalu_rame', 'semua_responya', 'sepi_cht', 'sosial_media', 'suruh_ngulang', 'tambah_sepi', 'tarik_sampai', 'teruss_padahalpostingnku']"
"['lebih', 'bagus', 'ketimbang', 'hokmok']","['bagus_ketimbang', 'ketimbang_hokmok', 'lebih_bagus']"
['suka'],[]
['bgs'],[]
"['tambahin', 'spasi', 'nickname', 'susah', 'banget', 'mikirin', 'nickname', 'bagus', 'gabisa', 'spasi']","['bagus_gabisa', 'banget_mikirin', 'gabisa_spasi', 'mikirin_nickname', 'nickname_bagus', 'nickname_susah', 'spasi_nickname', 'susah_banget', 'tambahin_spasi']"
"['capek', 'ma', 'darksistem']","['capek_ma', 'ma_darksistem']"
"['bagus', 'banget']",['bagus_banget']
"['anjingg', 'season', 'baru', 'kalah', 'sengaja', 'beri', 'kalah', 'matching', 'selalu', 'filipina', 'notabene', 'noob', 'mid', 'sengaja', 'beri', 'kalah', 'akun', 'upa', 'darah', 'boros', 'skill', 'tekan', 'beberapa', 'baru', 'aktif', 'sinyal', 'bagus', 'rekomendasi', 'sampah']","['aktif_sinyal', 'akun_upa', 'anjingg_season', 'bagus_rekomendasi', 'baru_aktif', 'baru_kalah', 'beberapa_baru', 'beri_kalah', 'boros_skill', 'darah_boros', 'filipina_notabene', 'kalah_akun', 'kalah_matching', 'kalah_sengaja', 'matching_selalu', 'mid_sengaja', 'noob_mid', 'notabene_noob', 'rekomendasi_sampah', 'season_baru', 'selalu_filipina', 'sengaja_beri', 'sinyal_bagus', 'skill_tekan', 'tekan_beberapa', 'upa_darah']"
"['suka', 'kolaborasi', 'tung', 'tung', 'sahur', 'and', 'gank', 'harap', 'langsung', 'batal', 'kolaborasi', 'netral']","['and_gank', 'batal_kolaborasi', 'gank_harap', 'harap_langsung', 'kolaborasi_netral', 'kolaborasi_tung', 'langsung_batal', 'sahur_and', 'suka_kolaborasi', 'tung_sahur', 'tung_tung']"
"['ayo', 'bagus', 'minta', 'skin', 'milik', 'guna', 'dalam', 'offline']","['ayo_bagus', 'bagus_minta', 'dalam_offline', 'guna_dalam', 'milik_guna', 'minta_skin', 'skin_milik']"
"['musuh', 'poke', 'semua']","['musuh_poke', 'poke_semua']"
['bagus'],[]
"['kenapa', 'hapus', 'foto', 'kena']","['foto_kena', 'hapus_foto', 'kenapa_hapus']"
"['bagus', 'developer', 'tolong', 'buatin', 'lite', 'biar', 'lancar', 'penuh', 'plss']","['bagus_developer', 'biar_lancar', 'buatin_lite', 'developer_tolong', 'lancar_penuh', 'lite_biar', 'penuh_plss', 'tolong_buatin']"
"['buruk', 'sesal', 'spend', 'uang', 'balench', 'bot', 'mending', 'tutup', 'sudah', 'urusin', 'tu', 'aov', 'epic', 'bot', 'ma', 'buruk', 'nobles', 'refun', 'vochernya', 'tambah', 'habis', 'update', 'bug', 'mana', 'mulai', 'sampek', 'tampil']","['aov_epic', 'balench_bot', 'bot_ma', 'bot_mending', 'bug_mana', 'buruk_nobles', 'buruk_sesal', 'epic_bot', 'habis_update', 'ma_buruk', 'mana_mulai', 'mending_tutup', 'mulai_sampek', 'nobles_refun', 'refun_vochernya', 'sampek_tampil', 'sesal_spend', 'spend_uang', 'sudah_urusin', 'tambah_habis', 'tu_aov', 'tutup_sudah', 'uang_balench', 'update_bug', 'urusin_tu', 'vochernya_tambah']"
"['nomor', 'king', 'soon']","['king_soon', 'nomor_king']"
"['ma', 'bagus', 'mantap', 'mainin', 'gravik', 'bagus', 'bintang']","['bagus_bintang', 'bagus_mantap', 'gravik_bagus', 'ma_bagus', 'mainin_gravik', 'mantap_mainin']"
"['bagus', 'suka']",['bagus_suka']
['seru'],[]
"['lebih', 'bagus']",['lebih_bagus']
['niru'],[]
['bagus'],[]
"['gema', 'buruk', 'hampir', 'pecahin', 'sendiri', 'gara', 'gara', 'gema', 'an']","['buruk_hampir', 'gara_gara', 'gara_gema', 'gema_an', 'gema_buruk', 'hampir_pecahin', 'pecahin_sendiri', 'sendiri_gara']"
"['this', 'good', 'gitu', 'suka', 'adu', 'domba']","['adu_domba', 'gitu_suka', 'good_gitu', 'suka_adu', 'this_good']"
"['wareg', 'bansos', 'minus', 'server', 'terlalu', 'berat', 'sehingga', 'bagi', 'beban', 'tanggung', 'lag', 'crash', 'pisah', 'server', 'china', 'global']","['bagi_beban', 'bansos_minus', 'beban_tanggung', 'berat_sehingga', 'china_global', 'crash_pisah', 'lag_crash', 'minus_server', 'pisah_server', 'sehingga_bagi', 'server_china', 'server_terlalu', 'tanggung_lag', 'terlalu_berat', 'wareg_bansos']"
['suka'],[]
"['hampir', 'mirip', 'lebih', 'banyak', 'mana', 'diomand', 'koin']","['banyak_mana', 'diomand_koin', 'hampir_mirip', 'lebih_banyak', 'mana_diomand', 'mirip_lebih']"
"['mantap', 'jiwa', 'bos']","['jiwa_bos', 'mantap_jiwa']"
"['bagus', 'asik', 'bosenin', 'teman', 'luar', 'negri']","['asik_bosenin', 'bagus_asik', 'bosenin_teman', 'luar_negri', 'teman_luar']"
"['mobil', 'lenjes']",['mobil_lenjes']
['bagus'],[]
[],[]
"['it', 'sbb', 'nak', 'hukum', 'krn', 'kluar', 'app', 'sndiri']","['app_sndiri', 'hukum_krn', 'it_sbb', 'kluar_app', 'krn_kluar', 'nak_hukum', 'sbb_nak']"
"['semua', 'bagus', 'kecuali', 'suka', 'tibatiba', 'ngefreez', 'lama', 'detik', 'momen', 'crusial', 'mati', 'tolong', 'baik', 'masalah', 'fps', 'drop', 'masuk', 'akal']","['bagus_kecuali', 'baik_masalah', 'crusial_mati', 'detik_momen', 'drop_masuk', 'fps_drop', 'kecuali_suka', 'lama_detik', 'masalah_fps', 'masuk_akal', 'mati_tolong', 'momen_crusial', 'ngefreez_lama', 'semua_bagus', 'suka_tibatiba', 'tibatiba_ngefreez', 'tolong_baik']"
"['sru', 'banget']",['sru_banget']
['ciplak'],[]
"['bagus', 'seru']",['bagus_seru']
"['masalah', 'wifi', 'tambah', 'seluler', 'ajar', 'sana', 'kau', 'hina', 'hina', 'masalah']","['ajar_sana', 'hina_hina', 'hina_masalah', 'kau_hina', 'masalah_wifi', 'sana_kau', 'seluler_ajar', 'tambah_seluler', 'wifi_tambah']"
"['mohon', 'kecil', 'versi', 'lite', 'ponsel', 'lebih', 'rendah', 'lebih', 'lancar']","['kecil_versi', 'lebih_lancar', 'lebih_rendah', 'lite_ponsel', 'mohon_kecil', 'ponsel_lebih', 'rendah_lebih', 'versi_lite']"
"['adil', 'terlalu', 'frustasi', 'jamin', 'menang', 'skin', 'gratis', 'bundle', 'murah', 'banget']","['adil_terlalu', 'bundle_murah', 'frustasi_jamin', 'gratis_bundle', 'jamin_menang', 'menang_skin', 'murah_banget', 'skin_gratis', 'terlalu_frustasi']"
"['games', 'bagus', 'tampil', 'bagus', 'banyak', 'toxic', 'gelap']","['bagus_banyak', 'bagus_tampil', 'banyak_toxic', 'games_bagus', 'tampil_bagus', 'toxic_gelap']"
['senang'],[]
"['bagus', 'suka', 'banget', 'model', 'skinnya', 'tutorial', 'bantu']","['bagus_suka', 'banget_model', 'model_skinnya', 'skinnya_tutorial', 'suka_banget', 'tutorial_bantu']"
"['kemarin', 'master', 'l', 'diupdate', 'turun', 'diamond', 'v', 'parah', 'eror', 'banget']","['diamond_parah', 'diupdate_turun', 'eror_banget', 'kemarin_master', 'master_diupdate', 'parah_eror', 'turun_diamond']"
"['so', 'fun']",['so_fun']
"['bagus', 'banget', 'tingkat', 'moga', 'moda', 'ofline']","['bagus_banget', 'banget_tingkat', 'moda_ofline', 'moga_moda', 'tingkat_moga']"
"['adil', 'gausa', 'bales']","['adil_gausa', 'gausa_bales']"
['seru'],[]
"['kebut', 'siupdatenya', 'biar', 'server', 'china']","['biar_server', 'kebut_siupdatenya', 'server_china', 'siupdatenya_biar']"
['good'],[]
"['tolong', 'tambah', 'makin', 'seru']","['makin_seru', 'tambah_makin', 'tolong_tambah']"
"['bagus', 'grafik', 'gta', 'salah', 'mungkin']","['bagus_grafik', 'grafik_gta', 'gta_salah', 'salah_mungkin']"
"['bagus', 'minimal', 'milik', 'alam', 'buruk', 'yaitu', 'musuh', 'padan', 'lagcrash', 'pasuk', 'tanding', 'akhir', 'tanding', 'dar', 'saran', 'minimal', 'tolong', 'versi', 'kentang', 'minimal', 'pasuk', 'ui', 'sinyal', 'asa', 'lag', 'buka', 'apk', 'lain', 'youtube', 'lancar', 'moga', 'saran', 'dengar', 'good', 'job', 'selalu']","['akhir_tanding', 'alam_buruk', 'apk_lain', 'asa_lag', 'bagus_minimal', 'buka_apk', 'buruk_yaitu', 'dar_saran', 'dengar_good', 'good_job', 'job_selalu', 'kentang_minimal', 'lag_buka', 'lagcrash_pasuk', 'lain_youtube', 'lancar_moga', 'milik_alam', 'minimal_milik', 'minimal_pasuk', 'minimal_tolong', 'moga_saran', 'musuh_padan', 'padan_lagcrash', 'pasuk_tanding', 'pasuk_ui', 'saran_dengar', 'saran_minimal', 'sinyal_asa', 'tanding_akhir', 'tanding_dar', 'tolong_versi', 'ui_sinyal', 'versi_kentang', 'yaitu_musuh', 'youtube_lancar']"
"['sekarang', 'mayan', 'bagus', 'matchnya', 'masalah', 'contoh', 'ketidakseimbangan', 'noob', 'musuh', 'pro', 'semua', 'walau', 'rusak', 'sejak', 'masuk', 'indonesia', 'server', 'lain', 'imbang']","['bagus_matchnya', 'contoh_ketidakseimbangan', 'indonesia_server', 'ketidakseimbangan_noob', 'lain_imbang', 'masalah_contoh', 'masuk_indonesia', 'matchnya_masalah', 'mayan_bagus', 'musuh_pro', 'noob_musuh', 'pro_semua', 'rusak_sejak', 'sejak_masuk', 'sekarang_mayan', 'semua_walau', 'server_lain', 'walau_rusak']"
"['susah', 'selalu', 'ditroll', 'hukum', 'sesuai', 'sampah']","['ditroll_hukum', 'hukum_sesuai', 'selalu_ditroll', 'sesuai_sampah', 'susah_selalu']"
"['suka', 'menyerurakan', 'suka', 'jelas', 'bagus', 'yaitu', 'kalah', 'bitang', 'turun', 'naek', 'aneh', 'mending', 'hapus']","['aneh_mending', 'bagus_yaitu', 'bitang_turun', 'jelas_bagus', 'kalah_bitang', 'mending_hapus', 'menyerurakan_suka', 'naek_aneh', 'suka_jelas', 'suka_menyerurakan', 'turun_naek', 'yaitu_kalah']"
"['tambah', 'keren', 'gamesugoi']","['keren_gamesugoi', 'tambah_keren']"
"['play', 'seru', 'banyak', 'bot', 'event', 'scam', 'push', 'lose', 'streak', 'gm', 'master', 'll', 'push', 'pagi', 'sampai', 'nyesel', 'report', 'aneh', 'dia', 'support', 'mm', 'alhasil', 'kalah', 'report', 'kena', 'hukum', 'kocak', 'benar', 'jangan', 'buang']","['alhasil_kalah', 'aneh_dia', 'banyak_bot', 'benar_jangan', 'bot_event', 'dia_support', 'event_scam', 'gm_master', 'hukum_kocak', 'jangan_buang', 'kalah_report', 'kena_hukum', 'kocak_benar', 'll_push', 'lose_streak', 'master_ll', 'mm_alhasil', 'nyesel_report', 'pagi_sampai', 'play_seru', 'push_lose', 'push_pagi', 'report_aneh', 'report_kena', 'sampai_nyesel', 'scam_push', 'seru_banyak', 'streak_gm', 'support_mm']"
"['lucu', 'seru']",['lucu_seru']
"['sampah', 'gera', 'kaku', 'mustahil', 'menang', 'silver', 'mvp', 'kalah', 'mending', 'uninstall', 'sudah']","['gera_kaku', 'kaku_mustahil', 'kalah_mending', 'menang_silver', 'mending_uninstall', 'mustahil_menang', 'mvp_kalah', 'sampah_gera', 'silver_mvp', 'uninstall_sudah']"
"['baik', 'mention', 'moment', 'gapernah', 'bangke']","['baik_mention', 'gapernah_bangke', 'mention_moment', 'moment_gapernah']"
"['idioott', 'cem', 'taekk', 'idiot', 'banget', 'lawan', 'jago', 'jago', 'sampah']","['banget_lawan', 'cem_taekk', 'idioott_cem', 'idiot_banget', 'jago_jago', 'jago_sampah', 'lawan_jago', 'taekk_idiot']"
"['no', 'komen', 'bintang', 'poko']","['bintang_poko', 'komen_bintang', 'no_komen']"
"['tolong', 'baik', 'masa', 'ketemu', 'jelas', 'mungkin', 'death', 'jika', 'begini', 'bahkan', 'lebih', 'parah']","['bahkan_lebih', 'baik_masa', 'begini_bahkan', 'death_jika', 'jelas_mungkin', 'jika_begini', 'ketemu_jelas', 'lebih_parah', 'masa_ketemu', 'mungkin_death', 'tolong_baik']"
"['tolong', 'henti', 'rubah', 'sperti', 'prince', 'lanling', 'gao', 'changgong', 'princess', 'forst', 'wang', 'zaojung', 'chines', 'sulit', 'hafal']","['changgong_princess', 'chines_sulit', 'forst_wang', 'gao_changgong', 'henti_rubah', 'lanling_gao', 'prince_lanling', 'princess_forst', 'rubah_sperti', 'sperti_prince', 'sulit_hafal', 'tolong_henti', 'wang_zaojung', 'zaojung_chines']"
"['asli', 'tagih', 'cuma', 'lama', 'lama', 'size', 'bengkak', 'segi', 'grafik', 'skin', 'paling', 'favorit', 'mantap', 'nyesel', 'skin', 'suka', 'banget', 'story', 'heroheronya', 'selain', 'cakep', 'mudah', 'ajar', 'minus', 'cuma', 'ketemu', 'server', 'luar', 'lag', 'parah', 'banget', 'baik', 'kembang']","['ajar_minus', 'asli_tagih', 'baik_kembang', 'banget_baik', 'banget_story', 'bengkak_segi', 'cakep_mudah', 'cuma_ketemu', 'cuma_lama', 'favorit_mantap', 'grafik_skin', 'heroheronya_selain', 'ketemu_server', 'lag_parah', 'lama_lama', 'lama_size', 'luar_lag', 'mantap_nyesel', 'minus_cuma', 'mudah_ajar', 'nyesel_skin', 'paling_favorit', 'parah_banget', 'segi_grafik', 'selain_cakep', 'server_luar', 'size_bengkak', 'skin_paling', 'skin_suka', 'story_heroheronya', 'suka_banget', 'tagih_cuma']"
"['tolong', 'bug', 'keluar', 'sendiri', 'baik', 'fps', 'kadang', 'buruk', 'fps', 'fps', 'keluar', 'sendiri', 'update', 'sekarang', 'terlalu', 'berat', 'midrange', 'suka', 'forclose', 'satu', 'aplikasi', 'lain', 'tutup']","['aplikasi_lain', 'baik_fps', 'berat_midrange', 'bug_keluar', 'buruk_fps', 'forclose_satu', 'fps_fps', 'fps_kadang', 'fps_keluar', 'kadang_buruk', 'keluar_sendiri', 'lain_tutup', 'midrange_suka', 'satu_aplikasi', 'sekarang_terlalu', 'sendiri_baik', 'sendiri_update', 'suka_forclose', 'terlalu_berat', 'tolong_bug', 'update_sekarang']"
['taek'],[]
"['bagus', 'bett', 'nyaa']","['bagus_bett', 'bett_nyaa']"
"['kecewa', 'bug', 'profile', 'sampai', 'sekarang', 'nga', 'rusak', 'upload', 'foto', 'profil', 'galeri', 'susah', 'nga', 'rusak', 'bug', 'gitu']","['bug_gitu', 'bug_profile', 'foto_profil', 'galeri_susah', 'kecewa_bug', 'nga_rusak', 'profil_galeri', 'profile_sampai', 'rusak_bug', 'rusak_upload', 'sampai_sekarang', 'sekarang_nga', 'susah_nga', 'upload_foto']"
"['bagus', 'bantu', 'kenal', 'lain']","['bagus_bantu', 'bantu_kenal', 'kenal_lain']"
"['asik', 'hibur']",['asik_hibur']
"['bagus', 'bagus', 'letak', 'karakter', 'mirip', 'mohon', 'king', 'agak', 'rubah', 'beda', 'bukan', 'singgung', 'beri', 'saran', 'mohon', 'maaf', 'besar', 'besanya', 'komentar', 'singgung', 'sindir', 'pem', 'king', 'mohon', 'maaf', 'maaf', 'maaf', 'maaf', 'besar', 'besar', 'maaf', 'maaf', 'maaf', 'maaf', 'maaf', 'maaf', 'maaf', 'maaf']","['agak_rubah', 'bagus_bagus', 'bagus_letak', 'beda_bukan', 'beri_saran', 'besanya_komentar', 'besar_besanya', 'besar_besar', 'besar_maaf', 'bukan_singgung', 'karakter_mirip', 'king_agak', 'king_mohon', 'komentar_singgung', 'letak_karakter', 'maaf_besar', 'maaf_maaf', 'mirip_mohon', 'mohon_king', 'mohon_maaf', 'pem_king', 'rubah_beda', 'saran_mohon', 'sindir_pem', 'singgung_beri', 'singgung_sindir']"
"['suka', 'bagus', 'bagus']","['bagus_bagus', 'suka_bagus']"
['good'],[]
"['mantap', 'jiwa', 'mempeson', 'suka', 'seru', 'banget']","['jiwa_mempeson', 'mantap_jiwa', 'mempeson_suka', 'seru_banget', 'suka_seru']"
"['skarang', 'ngelaig', 'karuan', 'lodibg', 'lelet']","['karuan_lodibg', 'lodibg_lelet', 'ngelaig_karuan', 'skarang_ngelaig']"
