stopwords_removed,1-gram
"['developer', 'semangat', 'kembang', 'sekin', 'gerat', 'hemm', 'oh', 'iya', 'matchamaking', 'terimakasih', 'nyata', 'benar', 'teman', 'lebih', 'seru', 'bosan', 'agak', 'sepi', 'hem', 'sepi', 'dalam', 'gelap', 'hemm', 'moga', 'developer', 'beri', 'sekin', 'gerat', 'limpah', 'makin', 'semangat', 'hehehe', 'gimana', 'tolong', 'atas', 'baik']","['agak', 'atas', 'baik', 'benar', 'beri', 'bosan', 'dalam', 'developer', 'gelap', 'gerat', 'gimana', 'hehehe', 'hem', 'hemm', 'iya', 'kembang', 'lebih', 'limpah', 'makin', 'matchamaking', 'moga', 'nyata', 'oh', 'sekin', 'semangat', 'sepi', 'seru', 'teman', 'terimakasih', 'tolong']"
"['tetap', 'keluar', 'paksa', 'dalam', 'tanding', 'kena', 'report', 'afk', 'parah', 'jelas', 'banget', 'saran', 'grafik', 'sudah', 'rendah', 'tetap', 'benar', 'coba', 'teman', 'bagus', 'tetap', 'begini', 'paksa', 'keluar', 'dalam', 'tanding', 'lebih', 'parah', 'walaupun', 'cash', 'pernah', 'keluar', 'paksa', 'dalam', 'sebut', 'kecewa', 'butuh', 'bukti', 'ss', 'akhir', 'keluar', 'paksa', 'dalam', 'tanding', 'kena', 'report']","['afk', 'akhir', 'bagus', 'banget', 'begini', 'benar', 'bukti', 'butuh', 'cash', 'coba', 'dalam', 'grafik', 'jelas', 'kecewa', 'keluar', 'kena', 'lebih', 'paksa', 'parah', 'pernah', 'rendah', 'report', 'saran', 'sebut', 'ss', 'sudah', 'tanding', 'teman', 'tetap', 'walaupun']"
"['jangan', 'mula', 'semua']","['jangan', 'mula', 'semua']"
['suka'],['suka']
"['halah', 'tiru', 'dasar', 'buruk', 'moga', 'mati']","['buruk', 'dasar', 'halah', 'mati', 'moga', 'tiru']"
"['seru', 'bang', 'et']","['bang', 'et', 'seru']"
['bagus'],['bagus']
"['lostreak', 'ganti']","['ganti', 'lostreak']"
['bagus'],['bagus']
"['iklan', 'nyenggol', 'kualitas', 'bgus', 'amat', 'diupdate', 'lobby', 'mlu', 'urusin', 'noh', 'sudah', 'update', 'gaguna', 'lag', 'mending', 'dri', 'pda', 'jangan', 'didownload', 'guyss']","['amat', 'bgus', 'didownload', 'diupdate', 'dri', 'gaguna', 'guyss', 'iklan', 'jangan', 'kualitas', 'lag', 'lobby', 'mending', 'mlu', 'noh', 'nyenggol', 'pda', 'sudah', 'update', 'urusin']"
"['keren', 'log', 'sebentar', 'tiktok']","['keren', 'log', 'sebentar', 'tiktok']"
"['bagus', 'banget', 'walau', 'niru']","['bagus', 'banget', 'niru', 'walau']"
['mantap'],['mantap']
"['ukur', 'kecil', 'minimal', 'tambah', 'otomatis', 'skin', 'efek', 'animasi', 'butuh', 'hilang']","['animasi', 'butuh', 'efek', 'hilang', 'kecil', 'minimal', 'otomatis', 'skin', 'tambah', 'ukur']"
"['seru', 'sayang', 'niru']","['niru', 'sayang', 'seru']"
"['bagus', 'lebih', 'bagus', 'bintang', 'lebih', 'kembang']","['bagus', 'bintang', 'kembang', 'lebih']"
"['grafik', 'sudah', 'bagus', 'skin', 'bagus', 'suka']","['bagus', 'grafik', 'skin', 'sudah', 'suka']"
['bagus'],['bagus']
"['tiga', 'nanti', 'nyesel', 'takut', 'musuh', 'musuh', 'suka', 'keroyokan']","['keroyokan', 'musuh', 'nanti', 'nyesel', 'suka', 'takut', 'tiga']"
['bagus'],['bagus']
"['bagus', 'lahh']","['bagus', 'lahh']"
"['drop', 'fps', 'update', 'banding', 'belum', 'update', 'fps', 'stabil', 'mohon', 'optimalisasi']","['banding', 'belum', 'drop', 'fps', 'mohon', 'optimalisasi', 'stabil', 'update']"
"['baik', 'mact', 'tolong', 'baik']","['baik', 'mact', 'tolong']"
['sukah'],['sukah']
['ngebug'],['ngebug']
"['enk', 'banget', 'karakter', 'bagus']","['bagus', 'banget', 'enk', 'karakter']"
['bagus'],['bagus']
"['sumpaahh', 'seru', 'pwwool', 'aaik', 'karakter', 'lucu', 'cantik', 'ganteng', 'kuat', 'pula', 'cocok', 'mula', 'mb', 'banyak', 'lag', 'pliss', 'mb', 'turunin', 'biar', 'makin', 'suka', 'terimakasih', 'sudah', 'suka']","['aaik', 'banyak', 'biar', 'cantik', 'cocok', 'ganteng', 'karakter', 'kuat', 'lag', 'lucu', 'makin', 'mb', 'mula', 'pliss', 'pula', 'pwwool', 'seru', 'sudah', 'suka', 'sumpaahh', 'terimakasih', 'turunin']"
"['lebih', 'bagus']","['bagus', 'lebih']"
['keren'],['keren']
"['baru', 'nich']","['baru', 'nich']"
"['bagus', 'but', 'rekomend', 'patah', 'patah']","['bagus', 'but', 'patah', 'rekomend']"
"['bagus', 'banget', 'banyak', 'skin', 'skin', 'bagus', 'lebih', 'nomor', 'indonesia']","['bagus', 'banget', 'banyak', 'indonesia', 'lebih', 'nomor', 'skin']"
"['suka', 'semenjak', 'instal', 'lama', 'suara', 'hilang', 'kuat', 'kebel', 'sendiri', 'kumpulin', 'skin', 'tolong', 'baik']","['baik', 'hilang', 'instal', 'kebel', 'kuat', 'kumpulin', 'lama', 'semenjak', 'sendiri', 'skin', 'suara', 'suka', 'tolong']"
"['seru', 'banget']","['banget', 'seru']"
"['seru', 'gampang', 'menang', 'moga', 'tagih']","['gampang', 'menang', 'moga', 'seru', 'tagih']"
"['bagus', 'ukur', 'terlalu', 'besar', 'lebih', 'tolong', 'versi', 'gb', 'gb']","['bagus', 'besar', 'gb', 'lebih', 'terlalu', 'tolong', 'ukur', 'versi']"
"['dancok', 'sinyal', 'lancar', 'fps', 'turun', 'sinyal', 'lag', 'fps', 'naik', 'tolol']","['dancok', 'fps', 'lag', 'lancar', 'naik', 'sinyal', 'tolol', 'turun']"
"['play', 'lumayan', 'mirip', 'satu', 'kurang', 'yaitu', 'walupun', 'begus', 'tetetapi', 'tetap', 'lag', 'banyak', 'banget', 'loading', 'keluar', 'sendiri', 'bagaimana', 'play', 'tetap', 'bagus', 'bintang']","['bagaimana', 'bagus', 'banget', 'banyak', 'begus', 'bintang', 'keluar', 'kurang', 'lag', 'loading', 'lumayan', 'mirip', 'play', 'satu', 'sendiri', 'tetap', 'tetetapi', 'walupun', 'yaitu']"
"['seru', 'banget']","['banget', 'seru']"
"['keren', 'bagus', 'mantap']","['bagus', 'keren', 'mantap']"
['seru'],['seru']
['tolol'],['tolol']
"['admin', 'server', 'sial', 'cuma', 'satu', 'menang', 'bangst', 'kenapa', 'tolol', 'diamond', 'turun', 'gold', 'wajar', 'ajg', 'bug', 'harap', 'dinotice', 'sudah', 'terlalu']","['admin', 'ajg', 'bangst', 'bug', 'cuma', 'diamond', 'dinotice', 'gold', 'harap', 'kenapa', 'menang', 'satu', 'server', 'sial', 'sudah', 'terlalu', 'tolol', 'turun', 'wajar']"
"['kenapa', 'season', 'musuh', 'jauh', 'lebih', 'baik', 'tanding', 'selalu', 'imbang']","['baik', 'imbang', 'jauh', 'kenapa', 'lebih', 'musuh', 'season', 'selalu', 'tanding']"
"['minimal', 'kentang', 'dh', 'kuat', 'makanya', 'pensi', 'sorry', 'minimal', 'misal', 'anggap', 'jelek', 'maksud', 'agak', 'ringan']","['agak', 'anggap', 'dh', 'jelek', 'kentang', 'kuat', 'makanya', 'maksud', 'minimal', 'misal', 'pensi', 'ringan', 'sorry']"
"['seru', 'tarik']","['seru', 'tarik']"
"['suka', 'banget', 'banyak', 'skin', 'dewa', 'china']","['banget', 'banyak', 'china', 'dewa', 'skin', 'suka']"
"['sinyal', 'bagus', 'suka', 'lag', 'downlodan', 'beres', 'tolong', 'selesai', 'duku']","['bagus', 'beres', 'downlodan', 'duku', 'lag', 'selesai', 'sinyal', 'suka', 'tolong']"
"['bagus', 'tier', 'makin', 'tinggi', 'lawan', 'makin', 'jago', 'makin', 'tolol']","['bagus', 'jago', 'lawan', 'makin', 'tier', 'tinggi', 'tolol']"
['kontl'],['kontl']
"['bug', 'warna', 'pink', 'semua', 'sudah', 'nenerapa', 'maon', 'warna', 'pink', 'semua', 'baru', 'langsung', 'bug', 'pink', 'lg', 'auto', 'afk']","['afk', 'auto', 'baru', 'bug', 'langsung', 'lg', 'maon', 'nenerapa', 'pink', 'semua', 'sudah', 'warna']"
"['sudah', 'update', 'cepat', 'panas', 'belum', 'oke']","['belum', 'cepat', 'oke', 'panas', 'sudah', 'update']"
"['developer', 'maksud', 'gimana', 'komputer', 'saling', 'kerja', 'percuma', 'bintang', 'naik', 'satu', 'tadi', 'kalah', 'beda', 'jauh', 'habis', 'magrib', 'sampai', 'sekarang', 'bukan', 'naik', 'bintang', 'turun', 'naik', 'balikin', 'ksih', 'bintang', 'biar', 'lo', 'pad', 'neng', 'inti', 'beda', 'hilangin', 'stres', 'tambah', 'gedek']","['balikin', 'beda', 'biar', 'bintang', 'bukan', 'developer', 'gedek', 'gimana', 'habis', 'hilangin', 'inti', 'jauh', 'kalah', 'kerja', 'komputer', 'ksih', 'lo', 'magrib', 'maksud', 'naik', 'neng', 'pad', 'percuma', 'saling', 'sampai', 'satu', 'sekarang', 'stres', 'tadi', 'tambah', 'turun']"
"['iklan', 'diimana', 'mana']","['diimana', 'iklan', 'mana']"
['good'],['good']
"['selamat', 'soremalam', 'ceo', 'para', 'admin', 'tolong', 'rusak', 'jangan', 'mikirin', 'jual', 'beri', 'skin', 'gratis', 'tolong', 'turet', 'shild', 'damage', 'lebih', 'sakit', 'baru', 'belum', 'menit', 'turet', 'hancur', 'semua', 'tinggal', 'turet', 'utama', 'pdahal', 'tampa', 'minion', 'kocak', 'sesuai', 'sesuai', 'jngn', 'asal', 'beri', 'beri', 'baru', 'terimakasih', 'saran', 'moga', 'dengar', 'saran', 'moga', 'lebih', 'baik']","['admin', 'asal', 'baik', 'baru', 'belum', 'beri', 'ceo', 'damage', 'dengar', 'gratis', 'hancur', 'jangan', 'jngn', 'jual', 'kocak', 'lebih', 'menit', 'mikirin', 'minion', 'moga', 'para', 'pdahal', 'rusak', 'sakit', 'saran', 'selamat', 'semua', 'sesuai', 'shild', 'skin', 'soremalam', 'tampa', 'terimakasih', 'tinggal', 'tolong', 'turet', 'utama']"
['bagus'],['bagus']
['bagus'],['bagus']
"['rusak', 'ketemu', 'duo', 'gimna', 'cerita']","['cerita', 'duo', 'gimna', 'ketemu', 'rusak']"
"['bab', 'indikator', 'asasin', 'simayi', 'lam', 'indikator', 'skill', 'yangg', 'skill', 'diarahin', 'sekarang', 'bisaa', 'sima', 'yi', 'salah', 'lock', 'anj', 'ayo', 'balikin', 'indikator', 'skill']","['anj', 'asasin', 'ayo', 'bab', 'balikin', 'bisaa', 'diarahin', 'indikator', 'lam', 'lock', 'salah', 'sekarang', 'sima', 'simayi', 'skill', 'yangg', 'yi']"
"['seru', 'banget', 'coo', 'stres', 'kyk']","['banget', 'coo', 'kyk', 'seru', 'stres']"
"['update', 'baru', 'buruk', 'selalu', 'lag', 'keluar', 'sendiri', 'sehingga', 'selalu', 'kena', 'langgar']","['baru', 'buruk', 'keluar', 'kena', 'lag', 'langgar', 'sehingga', 'selalu', 'sendiri', 'update']"
"['mantep', 'gatau']","['gatau', 'mantep']"
"['masukin', 'florentino', 'asik', 'florentino', 'tambahin', 'florentino', 'harap', 'florentino']","['asik', 'florentino', 'harap', 'masukin', 'tambahin']"
"['bagus', 'ngeselin']","['bagus', 'ngeselin']"
"['semua', 'bagus', 'bagus', 'mulai', 'event', 'bagus', 'semua', 'tolong', 'minimal', 'masa', 'bot', 'farm', 'line', 'magenya', 'mage', 'clash', 'lanenya', 'dongoo', 'clash', 'junggling', 'junggling', 'farm', 'line', 'dongonya', 'sampai', 'ubun', 'ubun', 'tolong', 'minimal']","['bagus', 'bot', 'clash', 'dongonya', 'dongoo', 'event', 'farm', 'junggling', 'lanenya', 'line', 'mage', 'magenya', 'masa', 'minimal', 'mulai', 'sampai', 'semua', 'tolong', 'ubun']"
"['frame', 'drop', 'parah', 'banget']","['banget', 'drop', 'frame', 'parah']"
"['wu', 'niru', 'dahh', 'wu', 'palagiat']","['dahh', 'niru', 'palagiat', 'wu']"
"['bagus', 'banget', 'kurang', 'gede', 'mb', 'ajah', 'suka', 'skin', 'ditail', 'banget', 'gitu', 'ramah', 'ramah', 'bagus', 'banget', 'walupun', 'mb', 'besar', 'wortid', 'banget']","['ajah', 'bagus', 'banget', 'besar', 'ditail', 'gede', 'gitu', 'kurang', 'mb', 'ramah', 'skin', 'suka', 'walupun', 'wortid']"
"['bagus', 'unik', 'grafik', 'bagus', 'banget', 'berat', 'paksa', 'uninstall', 'cukup']","['bagus', 'banget', 'berat', 'cukup', 'grafik', 'paksa', 'unik', 'uninstall']"
['bagus'],['bagus']
"['bsgus', 'try', 'hard']","['bsgus', 'hard', 'try']"
"['bagus', 'ping', 'tinggi', 'sinyal', 'bagus', 'buka', 'lain', 'lancar']","['bagus', 'buka', 'lain', 'lancar', 'ping', 'sinyal', 'tinggi']"
['mending'],['mending']
"['jelas', 'sendiri', 'selalu', 'jago', 'banding', 'musuh']","['banding', 'jago', 'jelas', 'musuh', 'selalu', 'sendiri']"
['seru'],['seru']
['nice'],['nice']
"['tolol', 'jelas']","['jelas', 'tolol']"
"['sumpah', 'pernah', 'kesal', 'gwe', 'semenjak', 'update', 'macthmaking', 'lama', 'banget', 'ampe', 'menit', 'lebih', 'lo', 'emosey', 'banget', 'gwe']","['ampe', 'banget', 'emosey', 'gwe', 'kesal', 'lama', 'lebih', 'lo', 'macthmaking', 'menit', 'pernah', 'semenjak', 'sumpah', 'update']"
"['halo', 'semua', 'gratis', 'bagus', 'banget']","['bagus', 'banget', 'gratis', 'halo', 'semua']"
"['karakter', 'ilang', 'semua']","['ilang', 'karakter', 'semua']"
"['update', 'lag', 'parah', 'drop', 'ms', 'sampai', 'sinyal', 'bagus']","['bagus', 'drop', 'lag', 'ms', 'parah', 'sampai', 'sinyal', 'update']"
['bagus'],['bagus']
['bagus'],['bagus']
"['keren', 'bngt', 'semuaanya', 'gratis']","['bngt', 'gratis', 'keren', 'semuaanya']"
"['baru', 'pertama', 'langsung', 'lag', 'bagus', 'kenapa', 'ganti', 'tolong', 'developer', 'hokhonor', 'per', 'baik', 'seru', 'gratis']","['bagus', 'baik', 'baru', 'developer', 'ganti', 'gratis', 'hokhonor', 'kenapa', 'lag', 'langsung', 'per', 'pertama', 'seru', 'tolong']"
"['mantap', 'lebih', 'adil', 'tanding']","['adil', 'lebih', 'mantap', 'tanding']"
['bagus'],['bagus']
"['matchnya', 'makin', 'jelek', 'imbang']","['imbang', 'jelek', 'makin', 'matchnya']"
"['banyak', 'skin', 'gratis']","['banyak', 'gratis', 'skin']"
"['tolong', 'minimal', 'kredit', 'skor', 'kurang', 'jangan', 'lawan', 'bot', 'begitu', 'pula', 'naik', 'jelas']","['begitu', 'bot', 'jangan', 'jelas', 'kredit', 'kurang', 'lawan', 'minimal', 'naik', 'pula', 'skor', 'tolong']"
"['tolong', 'kah', 'dev', 'tolong', 'banget', 'jangan', 'temuin', 'oh', 'cape', 'kena', 'troll', 'sudah', 'ngasal', 'gjls', 'pisah', 'oh', 'server', 'sendiri', 'beban', 'global']","['banget', 'beban', 'cape', 'dev', 'gjls', 'global', 'jangan', 'kah', 'kena', 'ngasal', 'oh', 'pisah', 'sendiri', 'server', 'sudah', 'temuin', 'tolong', 'troll']"
"['mantep', 'banget', 'gan']","['banget', 'gan', 'mantep']"
"['dajihao', 'balik', 'akun', 'akun', 'sudah', 'ngumpulin', 'skin', 'sampai', 'hilang', 'begitu', 'inginn', 'akun', 'satu', 'tanpa', 'file', 'cheat', 'mana', 'please', 'balik', 'akun', 'sudah', 'kait', 'google']","['akun', 'balik', 'begitu', 'cheat', 'dajihao', 'file', 'google', 'hilang', 'inginn', 'kait', 'mana', 'ngumpulin', 'please', 'sampai', 'satu', 'skin', 'sudah', 'tanpa']"
"['bagus', 'memori', 'sudah', 'penuh', 'belum', 'mendownload', 'semua', 'v']","['bagus', 'belum', 'memori', 'mendownload', 'penuh', 'semua', 'sudah']"
"['hi', 'developer', 'hapus', 'spriteling', 'pilih', 'utama', 'gapernah', 'ratarata', 'chinese', 'begitu', 'skin', 'dinasti', 'kaisar', 'ukyo', 'tachibanacharlottemai', 'shiranui', 'gabisa', 'event', 'gimana', 'dapetinya']","['begitu', 'chinese', 'dapetinya', 'developer', 'dinasti', 'event', 'gabisa', 'gapernah', 'gimana', 'hapus', 'hi', 'kaisar', 'pilih', 'ratarata', 'shiranui', 'skin', 'spriteling', 'tachibanacharlottemai', 'ukyo', 'utama']"
"['lag', 'parah', 'merah', 'jelas', 'kapan', 'rusak', 'kira', 'semua', 'punya', 'wifi']","['jelas', 'kapan', 'kira', 'lag', 'merah', 'parah', 'punya', 'rusak', 'semua', 'wifi']"
['good'],['good']
['bagus'],['bagus']
"['paham', 'banyak', 'banget', 'rugi']","['banget', 'banyak', 'paham', 'rugi']"
['bagus'],['bagus']
"['ukur', 'terlalu', 'besar']","['besar', 'terlalu', 'ukur']"
"['report', 'makin', 'kacau', 'jelas', 'lain', 'curi', 'line', 'kurang', 'kredit', 'skor', 'tambah', 'aneh']","['aneh', 'curi', 'jelas', 'kacau', 'kredit', 'kurang', 'lain', 'line', 'makin', 'report', 'skor', 'tambah']"
"['banyak', 'bot']","['banyak', 'bot']"
"['m', 'likes']",['likes']
['bagus'],['bagus']
"['beri', 'adil', 'gjls']","['adil', 'beri', 'gjls']"
[],[]
"['k', 'o', 'n', 't', 'o', 'l', 'please', 'guys', 'jangan', 'downlod', 'ngamuk', 'masuk', 'tolol', 'banget', 'demi', 'jangan', 'demi', 'sehat', 'mental', 'lo']","['banget', 'demi', 'downlod', 'guys', 'jangan', 'lo', 'masuk', 'mental', 'ngamuk', 'please', 'sehat', 'tolol']"
"['sekian', 'banyak', 'dunia', 'rata', 'tiongkok', 'beberapa', 'event', 'tentu', 'belum', 'tentu', 'event', 'muncul', 'snk', 'mas', 'guna', 'arcana', 'mengumpulkanmenukar', 'bukan', 'rune', 'pilih', 'bagi', 'kuasa', 'lebih', 'dahulu', 'bruhh', 'seriously']","['arcana', 'bagi', 'banyak', 'beberapa', 'belum', 'bruhh', 'bukan', 'dahulu', 'dunia', 'event', 'guna', 'kuasa', 'lebih', 'mas', 'mengumpulkanmenukar', 'muncul', 'pilih', 'rata', 'rune', 'sekian', 'seriously', 'snk', 'tentu', 'tiongkok']"
"['pel', 'ram', 'jangan', 'banyak', 'banyak', 'masa', 'ram', 'langsung', 'penuh', 'ram', 'mas', 'sedikit', 'langsung', 'penuh', 'pel', 'ram', 'jangan', 'banyak', 'banyak', 'pel', 'tolong', 'sekian', 'terimakasih']","['banyak', 'jangan', 'langsung', 'mas', 'masa', 'pel', 'penuh', 'ram', 'sedikit', 'sekian', 'terimakasih', 'tolong']"
['good'],['good']
"['seru', 'banget', 'woy']","['banget', 'seru', 'woy']"
"['bagus', 'anak', 'mula', 'belum', 'danbsgus', 'mainin']","['anak', 'bagus', 'belum', 'danbsgus', 'mainin', 'mula']"
"['minimal', 'maaf', 'bintang', 'buah', 'bug', 'bagi', 'tutorial', 'farming', 'sekian', 'terimakasih', 'moga', 'lekas', 'baik', 'bug', 'ntar', 'baru', 'tambah', 'bintang']","['bagi', 'baik', 'baru', 'bintang', 'buah', 'bug', 'farming', 'lekas', 'maaf', 'minimal', 'moga', 'ntar', 'sekian', 'tambah', 'terimakasih', 'tutorial']"
"['minimal', 'sekarang', 'drop', 'sinyal', 'maren', 'maren', 'kaga', 'drop', 'buka', 'laen', 'aman', 'buka', 'drop', 'dh', 'gitu', 'ms', 'nyaman', 'banyak', 'lag', 'sinyal', 'dh', 'fps', 'tolong', 'minimal', 'pensi', 'dh']","['aman', 'banyak', 'buka', 'dh', 'drop', 'fps', 'gitu', 'kaga', 'laen', 'lag', 'maren', 'minimal', 'ms', 'nyaman', 'pensi', 'sekarang', 'sinyal', 'tolong']"
"['bosen', 'skin', 'gratis', 'tetap', 'top', 'up', 'makanya', 'bintang', 'satu', 'mending', 'jgn', 'menuh', 'menuhin', 'memori']","['bintang', 'bosen', 'gratis', 'jgn', 'makanya', 'memori', 'mending', 'menuh', 'menuhin', 'satu', 'skin', 'tetap', 'top', 'up']"
"['sudah', 'bagus', 'namun', 'kurang', 'suka', 'animasi', 'lag', 'sinyal', 'wifi', 'masalah', 'mohon', 'baik']","['animasi', 'bagus', 'baik', 'kurang', 'lag', 'masalah', 'mohon', 'namun', 'sinyal', 'sudah', 'suka', 'wifi']"
['kikir'],['kikir']
"['banyak', 'feeder']","['banyak', 'feeder']"
"['seru', 'banget']","['banget', 'seru']"
"['kasi', 'bintang', 'langsung', 'biar', 'dev', 'makin', 'bagus', 'laku', 'update', 'jangan', 'kalah', 'banyak', 'darksystem']","['bagus', 'banyak', 'biar', 'bintang', 'darksystem', 'dev', 'jangan', 'kalah', 'kasi', 'laku', 'langsung', 'makin', 'update']"
"['jujur', 'bagus', 'banget', 'skinnya', 'murah', 'mewah', 'grafik', 'bagus', 'banget']","['bagus', 'banget', 'grafik', 'jujur', 'mewah', 'murah', 'skinnya']"
"['ql', 'd', 'js', 'mys']","['js', 'mys', 'ql']"
"['lag', 'kesel', 'banget', 'knp', 'eksekusi', 'masalah', 'kerja', 'masa', 'masalah', 'eksekusi', 'cepat']","['banget', 'cepat', 'eksekusi', 'kerja', 'kesel', 'knp', 'lag', 'masa', 'masalah']"
"['ganyah', 'bagus', 'satu', 'kurang', 'yaitu', 'musuh', 'mudah', 'kalah', 'harap', 'musuhnyah', 'susah']","['bagus', 'ganyah', 'harap', 'kalah', 'kurang', 'mudah', 'musuh', 'musuhnyah', 'satu', 'susah', 'yaitu']"
['bagus'],['bagus']
"['wel', 'terlalu', 'suka', 'banyak', 'bot', 'bagus']","['bagus', 'banyak', 'bot', 'suka', 'terlalu', 'wel']"
"['bug', 'anjing', 'loding', 'lama']","['anjing', 'bug', 'lama', 'loding']"
"['komen', 'rate', 'binatang', 'pihak', 'kembang', 'developer', 'komen', 'kalah', 'bintang', 'satu', 'bot', 'bintang', 'grandmaster', 'bot', 'sengaja', 'gimana']","['binatang', 'bintang', 'bot', 'developer', 'gimana', 'grandmaster', 'kalah', 'kembang', 'komen', 'pihak', 'rate', 'satu', 'sengaja']"
['keren'],['keren']
"['gimana', 'kurang', 'greget']","['gimana', 'greget', 'kurang']"
"['update', 'september', 'so', 'far', 'semua', 'aman', 'kecuali', 'kendala', 'cukup', 'ganggu', 'yaitu', 'pingsinyal', 'lag', 'stabil', 'biasa', 'amanaman', 'stabil', 'mohon', 'ditindaklanjuti', 'kendala', 'para', 'nyaman', 'senang', 'dalam', 'terimakasih']","['aman', 'amanaman', 'biasa', 'cukup', 'dalam', 'ditindaklanjuti', 'far', 'ganggu', 'kecuali', 'kendala', 'lag', 'mohon', 'nyaman', 'para', 'pingsinyal', 'semua', 'senang', 'september', 'so', 'stabil', 'terimakasih', 'update', 'yaitu']"
"['banyak', 'bug', 'tengah', 'tengah', 'keluar', 'tibatiba', 'off', 'makin', 'buruk', 'buruk']","['banyak', 'bug', 'buruk', 'keluar', 'makin', 'off', 'tengah', 'tibatiba']"
"['bagus', 'banget', 'suka']","['bagus', 'banget', 'suka']"
"['terlalu', 'berat']","['berat', 'terlalu']"
['oke'],['oke']
"['bagus', 'banget', 'baru', 'dowload', 'king', 'hadiah', 'event', 'tarik', 'sudah', 'lewat', 'tolong', 'skin', 'epik', 'shanhai', 'yaria', 'reasale', 'banget', 'skin', 'skin', 'pasti', 'betah', 'banget', 'king', 'papi', 'skin', 'incar', 'skin', 'gratis', 'banget']","['bagus', 'banget', 'baru', 'betah', 'dowload', 'epik', 'event', 'gratis', 'hadiah', 'incar', 'king', 'lewat', 'papi', 'pasti', 'reasale', 'shanhai', 'skin', 'sudah', 'tarik', 'tolong', 'yaria']"
['gb'],['gb']
['mantep'],['mantep']
"['bagus', 'grafik', 'mantap', 'tolong', 'perhati', 'ketemu', 'darksystem']","['bagus', 'darksystem', 'grafik', 'ketemu', 'mantap', 'perhati', 'tolong']"
"['gebrak', 'putusin', 'ws', 'putusin', 'bagus', 'banget', 'force', 'close', 'tahan', 'loading', 'akhir', 'kena', 'sanksi', 'kocak']","['akhir', 'bagus', 'banget', 'close', 'force', 'gebrak', 'kena', 'kocak', 'loading', 'putusin', 'sanksi', 'tahan', 'ws']"
['good'],['good']
"['copy', 'paste', 'buruk']","['buruk', 'copy', 'paste']"
"['nerf', 'daji']","['daji', 'nerf']"
"['jujur', 'seru', 'banget', 'legends', 'umum', 'tetapi', 'beda', 'suka', 'bahkan', 'favorite', 'terimakasih', 'sudah', 'cipta', 'bagus']","['bagus', 'bahkan', 'banget', 'beda', 'cipta', 'favorite', 'jujur', 'legends', 'seru', 'sudah', 'suka', 'terimakasih', 'tetapi', 'umum']"
['mending'],['mending']
"['seru', 'sudah', 'sampai', 'sultan']","['sampai', 'seru', 'sudah', 'sultan']"
"['m', 'tired', 've', 'tried', 'play', 'my', 'best', 'but', 'my', 'teammates', 'always', 'get', 'way', 'winning', 'have', 'suggestion', 'tightened', 'apart', 'from', 'average', 'win', 'rate', 'it', 'better', 'for', 'all', 'teams', 'be', 'equal', 'know', 'problem', 'not', 'with', 'players', 'but', 'with', 'wrong', 'roles', 'you', 'can', 'prevent', 'all', 'players', 'from', 'getting', 'their', 'favorite', 'roles', 'and', 'please', 'if', 'you', 'are', 'having', 'fun', 'playing', 'role', 'then', 'do', 'nt', 'suddenly', 'change', 'secondary', 'role']","['all', 'always', 'and', 'apart', 'are', 'average', 'be', 'best', 'better', 'but', 'can', 'change', 'do', 'equal', 'favorite', 'for', 'from', 'fun', 'get', 'getting', 'have', 'having', 'if', 'it', 'know', 'my', 'not', 'nt', 'play', 'players', 'playing', 'please', 'prevent', 'problem', 'rate', 'role', 'roles', 'secondary', 'suddenly', 'suggestion', 'teammates', 'teams', 'their', 'then', 'tightened', 'tired', 'tried', 've', 'way', 'win', 'winning', 'with', 'wrong', 'you']"
"['bantu', 'bantu']",['bantu']
"['tambahin', 'd', 'luar', 'biar', 'bosen', 'nungguny']","['biar', 'bosen', 'luar', 'nungguny', 'tambahin']"
['muach'],['muach']
"['suka', 'lag']","['lag', 'suka']"
"['semua', 'manipulatif']","['manipulatif', 'semua']"
['jelek'],['jelek']
"['dikirimin', 'feedback', 'bug', 'pict', 'gada', 'tanggepannya']","['bug', 'dikirimin', 'feedback', 'gada', 'pict', 'tanggepannya']"
"['sinyal', 'tdk', 'jelas', 'apk', 'lain', 'normal', 'lancar', 'lag', 'lag', 'bingungkeselin', 'yaitu', 'perang', 'lag', 'parah', 'santai', 'lag', 'apakah', 'sengaja', 'kesel', 'tolong', 'baik', 'salah', 'lose', 'streak', 'pernah', 'win', 'satu', 'musuh', 'gampang', 'gampang', 'sinyal', 'selalu', 'merah', 'selalu', 'ledekin', 'rekan', 'gara', 'gara', 'beban', 'libur', 'minggu', 'lama', 'lama', 'hapus', 'ud', 'gguna']","['apakah', 'apk', 'baik', 'beban', 'bingungkeselin', 'gampang', 'gara', 'gguna', 'hapus', 'jelas', 'kesel', 'lag', 'lain', 'lama', 'lancar', 'ledekin', 'libur', 'lose', 'merah', 'minggu', 'musuh', 'normal', 'parah', 'perang', 'pernah', 'rekan', 'salah', 'santai', 'satu', 'selalu', 'sengaja', 'sinyal', 'streak', 'tdk', 'tolong', 'ud', 'win', 'yaitu']"
"['bagus', 'mah', 'jelek', 'sampah', 'tolol', 'ih', 'najis', 'banget', 'kwwkwkkwk', 'sampah', 'sampah', 'dunia']","['bagus', 'banget', 'dunia', 'ih', 'jelek', 'kwwkwkkwk', 'mah', 'najis', 'sampah', 'tolol']"
