userName,content,appVersion,content_clean,tokenized,filtered_tokens,stopwords_removed,stemmed_tokens,slang_replaced,label
M Syah,"aku main 2 win 2 lose gitu terus sampai setres gue , sekarang game nya sudah ku hapus , malah buat setres",1.8.20.8941,"aku main 2 win 2 lose gitu terus sampai setres gue , sekarang game nya sudah ku hapus , malah buat setres","['aku', 'main', '2', 'win', '2', 'lose', 'gitu', 'terus', 'sampai', 'setres', 'gue', ',', 'sekarang', 'game', 'nya', 'sudah', 'ku', 'hapus', ',', 'malah', 'buat', 'setres']","['aku', 'main', 'win', 'lose', 'gitu', 'terus', 'sampai', 'setres', 'gue', 'sekarang', 'game', 'nya', 'sudah', 'ku', 'hapus', 'malah', 'buat', 'setres']","['win', 'lose', 'gitu', 'sampai', 'tres', 'sekarang', 'sudah', 'hapus', 'tres']","['aku', 'main', 'win', 'lose', 'gitu', 'terus', 'sampai', 'tres', 'gue', 'sekarang', 'game', 'nya', 'sudah', 'ku', 'hapus', 'malah', 'buat', 'tres']","['aku', 'main', 'win', 'lose', 'gitu', 'terus', 'sampai', 'tres', 'aku', 'sekarang', 'game', 'nya', 'sudah', 'ku', 'hapus', 'malah', 'buat', 'tres']",negative
Indonesian Master chef,game burik main sinyal nya bagus pas main lag lag riport moonton game udh bagus tp sinyalnya Cok dicek udh bagus tp kok abang ya 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,,game burik main sinyal nya bagus pas main lag lag riport moonton game udh bagus tp sinyalnya cok dicek udh bagus tp kok abang ya 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,"['game', 'burik', 'main', 'sinyal', 'nya', 'bagus', 'pas', 'main', 'lag', 'lag', 'riport', 'moonton', 'game', 'udh', 'bagus', 'tp', 'sinyalnya', 'cok', 'dicek', 'udh', 'bagus', 'tp', 'kok', 'abang', 'ya', '😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭']","['game', 'burik', 'main', 'sinyal', 'nya', 'bagus', 'pas', 'main', 'lag', 'lag', 'riport', 'moonton', 'game', 'udh', 'bagus', 'tp', 'sinyalnya', 'cok', 'dicek', 'udh', 'bagus', 'tp', 'kok', 'abang', 'ya']","['buruk', 'sinyal', 'bagus', 'lag', 'lag', 'riport', 'sudah', 'bagus', 'sinyal', 'cok', 'cek', 'sudah', 'bagus', 'abang']","['game', 'burik', 'main', 'sinyal', 'nya', 'bagus', 'pas', 'main', 'lag', 'lag', 'riport', 'moonton', 'game', 'udh', 'bagus', 'tp', 'sinyal', 'cok', 'cek', 'udh', 'bagus', 'tp', 'kok', 'abang', 'ya']","['game', 'buruk', 'main', 'sinyal', 'nya', 'bagus', 'pas', 'main', 'lag', 'lag', 'riport', 'moonton', 'game', 'sudah', 'bagus', 'tapi', 'sinyal', 'cok', 'cek', 'sudah', 'bagus', 'tapi', 'kok', 'abang', 'ya']",negative
Hitori- Gotoh,Ayolah Moonton Benerin Dulu Engine/sistem nya,,ayolah moonton benerin dulu engine/sistem nya,"['ayolah', 'moonton', 'benerin', 'dulu', 'engine/sistem', 'nya']","['ayolah', 'moonton', 'benerin', 'dulu', 'enginesistem', 'nya']","['ayo', 'rusak', 'enginesistem']","['ayo', 'moonton', 'benerin', 'dulu', 'enginesistem', 'nya']","['ayo', 'moonton', 'rusak', 'dulu', 'enginesistem', 'nya']",negative
PapapRifky88,"naon tuh game naon, Minion aing kalah g nyerang base aing, tolol Minion kanker s1900",,"naon tuh game naon, minion aing kalah g nyerang base aing, tolol minion kanker s1900","['naon', 'tuh', 'game', 'naon', ',', 'minion', 'aing', 'kalah', 'g', 'nyerang', 'base', 'aing', ',', 'tolol', 'minion', 'kanker', 's1900']","['naon', 'tuh', 'game', 'naon', 'minion', 'aing', 'kalah', 'g', 'nyerang', 'base', 'aing', 'tolol', 'minion', 'kanker', 's']","['naon', 'naon', 'minion', 'aing', 'kalah', 'nyerang', 'base', 'aing', 'tolol', 'minion', 'kanker']","['naon', 'tuh', 'game', 'naon', 'minion', 'aing', 'kalah', 'g', 'nyerang', 'base', 'aing', 'tolol', 'minion', 'kanker', 's']","['naon', 'tuh', 'game', 'naon', 'minion', 'aing', 'kalah', 'tidak', 'nyerang', 'base', 'aing', 'tolol', 'minion', 'kanker', 's']",negative
Zuria yolanda,ml memng mantap tidak membuat bosan,,ml memng mantap tidak membuat bosan,"['ml', 'memng', 'mantap', 'tidak', 'membuat', 'bosan']","['ml', 'memng', 'mantap', 'tidak', 'membuat', 'bosan']","['memng', 'mantap', 'bosan']","['ml', 'memng', 'mantap', 'tidak', 'buat', 'bosan']","['ml', 'memng', 'mantap', 'tidak', 'buat', 'bosan']",positive
Vanya Galuh,game nya bagus dan seru banget buruan cobain.,2.1.18.11201,game nya bagus dan seru banget buruan cobain.,"['game', 'nya', 'bagus', 'dan', 'seru', 'banget', 'buruan', 'cobain', '.']","['game', 'nya', 'bagus', 'dan', 'seru', 'banget', 'buruan', 'cobain']","['bagus', 'seru', 'banget', 'buru', 'coba']","['game', 'nya', 'bagus', 'dan', 'seru', 'banget', 'buru', 'cobain']","['game', 'nya', 'bagus', 'dan', 'seru', 'banget', 'buru', 'coba']",positive
Agus Sufyana,"ngasih tim nya gak adil , rasanya ingin pensi",2.1.18.11201,"ngasih tim nya gak adil , rasanya ingin pensi","['ngasih', 'tim', 'nya', 'gak', 'adil', ',', 'rasanya', 'ingin', 'pensi']","['ngasih', 'tim', 'nya', 'gak', 'adil', 'rasanya', 'ingin', 'pensi']","['beri', 'adil', 'pensi']","['ngasih', 'tim', 'nya', 'gak', 'adil', 'rasa', 'ingin', 'pensi']","['beri', 'team', 'nya', 'tidak', 'adil', 'rasa', 'ingin', 'pensi']",neutral
Vierzha168,game macam apa ini seru banget,2.1.18.11201,game macam apa ini seru banget,"['game', 'macam', 'apa', 'ini', 'seru', 'banget']","['game', 'macam', 'apa', 'ini', 'seru', 'banget']","['macam', 'seru', 'banget']","['game', 'macam', 'apa', 'ini', 'seru', 'banget']","['game', 'macam', 'apa', 'ini', 'seru', 'banget']",positive
Sahhala Aqiqah,bagus,2.1.18.11201,bagus,['bagus'],['bagus'],['bagus'],['bagus'],['bagus'],positive
iwan sadida,Game ini bagus bangett,,game ini bagus bangett,"['game', 'ini', 'bagus', 'bangett']","['game', 'ini', 'bagus', 'bangett']","['bagus', 'bangett']","['game', 'ini', 'bagus', 'bangett']","['game', 'ini', 'bagus', 'bangett']",positive
Riky Fardiansyah,Game nya bagus untuk usia 18+ dan terbaik,2.1.18.11201,game nya bagus untuk usia 18+ dan terbaik,"['game', 'nya', 'bagus', 'untuk', 'usia', '18+', 'dan', 'terbaik']","['game', 'nya', 'bagus', 'untuk', 'usia', 'dan', 'terbaik']","['bagus', 'usia', 'baik']","['game', 'nya', 'bagus', 'untuk', 'usia', 'dan', 'baik']","['game', 'nya', 'bagus', 'untuk', 'usia', 'dan', 'baik']",positive
Muhammad Rijal Muttaqin,muak gw daritadi sengaja dibuat kalah mulu ama sistem,2.1.18.11201,muak gw daritadi sengaja dibuat kalah mulu ama sistem,"['muak', 'gw', 'daritadi', 'sengaja', 'dibuat', 'kalah', 'mulu', 'ama', 'sistem']","['muak', 'gw', 'daritadi', 'sengaja', 'dibuat', 'kalah', 'mulu', 'ama', 'sistem']","['muak', 'daritadi', 'sengaja', 'kalah']","['muak', 'gw', 'daritadi', 'sengaja', 'buat', 'kalah', 'mulu', 'ama', 'sistem']","['muak', 'aku', 'daritadi', 'sengaja', 'buat', 'kalah', 'mulu', 'ama', 'sistem']",neutral
muhamad arif,"Tolong di notice, saya memiliki masukan Untuk mode bermain, coba tambah kan mode brawl rank supaya yang bermain brawl termasuk saya menjadi semangat lagi untuk bermain mobile legend",,"tolong di notice, saya memiliki masukan untuk mode bermain, coba tambah kan mode brawl rank supaya yang bermain brawl termasuk saya menjadi semangat lagi untuk bermain mobile legend","['tolong', 'di', 'notice', ',', 'saya', 'memiliki', 'masukan', 'untuk', 'mode', 'bermain', ',', 'coba', 'tambah', 'kan', 'mode', 'brawl', 'rank', 'supaya', 'yang', 'bermain', 'brawl', 'termasuk', 'saya', 'menjadi', 'semangat', 'lagi', 'untuk', 'bermain', 'mobile', 'legend']","['tolong', 'di', 'notice', 'saya', 'memiliki', 'masukan', 'untuk', 'mode', 'bermain', 'coba', 'tambah', 'kan', 'mode', 'brawl', 'rank', 'supaya', 'yang', 'bermain', 'brawl', 'termasuk', 'saya', 'menjadi', 'semangat', 'lagi', 'untuk', 'bermain', 'mobile', 'legend']","['tolong', 'notice', 'milik', 'masuk', 'coba', 'tambah', 'brawl', 'brawl', 'masuk', 'semangat']","['tolong', 'di', 'notice', 'saya', 'milik', 'masuk', 'untuk', 'mode', 'main', 'coba', 'tambah', 'kan', 'mode', 'brawl', 'rank', 'supaya', 'yang', 'main', 'brawl', 'masuk', 'saya', 'jadi', 'semangat', 'lagi', 'untuk', 'main', 'mobile', 'legend']","['tolong', 'di', 'notice', 'aku', 'milik', 'masuk', 'untuk', 'mode', 'main', 'coba', 'tambah', 'kan', 'mode', 'brawl', 'rank', 'supaya', 'yang', 'main', 'brawl', 'masuk', 'aku', 'jadi', 'semangat', 'lagi', 'untuk', 'main', 'mobile', 'legend']",neutral
Pan CORAN,mending game lain... matchmakingnya curang,,mending game lain... matchmakingnya curang,"['mending', 'game', 'lain', '...', 'matchmakingnya', 'curang']","['mending', 'game', 'lain', 'matchmakingnya', 'curang']","['mending', 'lain', 'curang']","['mending', 'game', 'lain', 'matchmakingnya', 'curang']","['mending', 'game', 'lain', 'matchmaking', 'curang']",neutral
Ajam Udin,"cocok bintang satu,game ws 9,ls 2",,"cocok bintang satu,game ws 9,ls 2","['cocok', 'bintang', 'satu', ',', 'game', 'ws', '9', ',', 'ls', '2']","['cocok', 'bintang', 'satu', 'game', 'ws', 'ls']","['cocok', 'bintang', 'satu', 'ws', 'ls']","['cocok', 'bintang', 'satu', 'game', 'ws', 'ls']","['cocok', 'bintang', 'satu', 'game', 'ws', 'ls']",neutral
HD Saber,[pengalaman menyenangkan bermain mlbb game sangat bagus hero diinspirasi dari tokoh-tokoh nasional atau terkenal dari negara yang berbeda tema gamenya juga sangat menarik dan saya mendukung ini agar game mlbb terus berkembang melonjak drastis karena ini sudah termasuk salah satu game favorit saya dan telah menjadi pengalaman virtual menyenangkan dan saya senang karena selalu ada hero yang di buff+ dan ada yang di nerf- dan ada juga yang di penyesuaian membuat game play player menjadi seimbang]•,2.1.18.11201,[pengalaman menyenangkan bermain mlbb game sangat bagus hero diinspirasi dari tokoh-tokoh nasional atau terkenal dari negara yang berbeda tema gamenya juga sangat menarik dan saya mendukung ini agar game mlbb terus berkembang melonjak drastis karena ini sudah termasuk salah satu game favorit saya dan telah menjadi pengalaman virtual menyenangkan dan saya senang karena selalu ada hero yang di buff+ dan ada yang di nerf- dan ada juga yang di penyesuaian membuat game play player menjadi seimbang]•,"['[', 'pengalaman', 'menyenangkan', 'bermain', 'mlbb', 'game', 'sangat', 'bagus', 'hero', 'diinspirasi', 'dari', 'tokoh-tokoh', 'nasional', 'atau', 'terkenal', 'dari', 'negara', 'yang', 'berbeda', 'tema', 'gamenya', 'juga', 'sangat', 'menarik', 'dan', 'saya', 'mendukung', 'ini', 'agar', 'game', 'mlbb', 'terus', 'berkembang', 'melonjak', 'drastis', 'karena', 'ini', 'sudah', 'termasuk', 'salah', 'satu', 'game', 'favorit', 'saya', 'dan', 'telah', 'menjadi', 'pengalaman', 'virtual', 'menyenangkan', 'dan', 'saya', 'senang', 'karena', 'selalu', 'ada', 'hero', 'yang', 'di', 'buff+', 'dan', 'ada', 'yang', 'di', 'nerf-', 'dan', 'ada', 'juga', 'yang', 'di', 'penyesuaian', 'membuat', 'game', 'play', 'player', 'menjadi', 'seimbang', ']', '•']","['pengalaman', 'menyenangkan', 'bermain', 'mlbb', 'game', 'sangat', 'bagus', 'hero', 'diinspirasi', 'dari', 'tokohtokoh', 'nasional', 'atau', 'terkenal', 'dari', 'negara', 'yang', 'berbeda', 'tema', 'gamenya', 'juga', 'sangat', 'menarik', 'dan', 'saya', 'mendukung', 'ini', 'agar', 'game', 'mlbb', 'terus', 'berkembang', 'melonjak', 'drastis', 'karena', 'ini', 'sudah', 'termasuk', 'salah', 'satu', 'game', 'favorit', 'saya', 'dan', 'telah', 'menjadi', 'pengalaman', 'virtual', 'menyenangkan', 'dan', 'saya', 'senang', 'karena', 'selalu', 'ada', 'hero', 'yang', 'di', 'buff', 'dan', 'ada', 'yang', 'di', 'nerf', 'dan', 'ada', 'juga', 'yang', 'di', 'penyesuaian', 'membuat', 'game', 'play', 'player', 'menjadi', 'seimbang']","['alam', 'senang', 'bagus', 'inspirasi', 'tokohtokoh', 'nasional', 'kenal', 'negara', 'beda', 'tema', 'tarik', 'dukung', 'kembang', 'lonjak', 'drastis', 'sudah', 'masuk', 'salah', 'satu', 'favorit', 'alam', 'virtual', 'senang', 'senang', 'selalu', 'buff', 'nerf', 'sesuai', 'play', 'imbang']","['alam', 'senang', 'main', 'mlbb', 'game', 'sangat', 'bagus', 'hero', 'inspirasi', 'dari', 'tokohtokoh', 'nasional', 'atau', 'kenal', 'dari', 'negara', 'yang', 'beda', 'tema', 'gamenya', 'juga', 'sangat', 'tarik', 'dan', 'saya', 'dukung', 'ini', 'agar', 'game', 'mlbb', 'terus', 'kembang', 'lonjak', 'drastis', 'karena', 'ini', 'sudah', 'masuk', 'salah', 'satu', 'game', 'favorit', 'saya', 'dan', 'telah', 'jadi', 'alam', 'virtual', 'senang', 'dan', 'saya', 'senang', 'karena', 'selalu', 'ada', 'hero', 'yang', 'di', 'buff', 'dan', 'ada', 'yang', 'di', 'nerf', 'dan', 'ada', 'juga', 'yang', 'di', 'sesuai', 'buat', 'game', 'play', 'player', 'jadi', 'imbang']","['alam', 'senang', 'main', 'mlbb', 'game', 'sangat', 'bagus', 'hero', 'inspirasi', 'dari', 'tokohtokoh', 'nasional', 'atau', 'kenal', 'dari', 'negara', 'yang', 'beda', 'tema', 'game', 'juga', 'sangat', 'tarik', 'dan', 'aku', 'dukung', 'ini', 'agar', 'game', 'mlbb', 'terus', 'kembang', 'lonjak', 'drastis', 'karena', 'ini', 'sudah', 'masuk', 'salah', 'satu', 'game', 'favorit', 'aku', 'dan', 'telah', 'jadi', 'alam', 'virtual', 'senang', 'dan', 'aku', 'senang', 'karena', 'selalu', 'ada', 'hero', 'yang', 'di', 'buff', 'dan', 'ada', 'yang', 'di', 'nerf', 'dan', 'ada', 'juga', 'yang', 'di', 'sesuai', 'buat', 'game', 'play', 'player', 'jadi', 'imbang']",positive
kadita userstar,kadita butuh skin epic dan zenith! kadita X Ariel cocok jadi zenith!!!,2.1.18.11201,kadita butuh skin epic dan zenith! kadita x ariel cocok jadi zenith!!!,"['kadita', 'butuh', 'skin', 'epic', 'dan', 'zenith', '!', 'kadita', 'x', 'ariel', 'cocok', 'jadi', 'zenith', '!', '!', '!']","['kadita', 'butuh', 'skin', 'epic', 'dan', 'zenith', 'kadita', 'x', 'ariel', 'cocok', 'jadi', 'zenith']","['kadita', 'butuh', 'skin', 'epic', 'zenith', 'kadita', 'ariel', 'cocok', 'zenith']","['kadita', 'butuh', 'skin', 'epic', 'dan', 'zenith', 'kadita', 'x', 'ariel', 'cocok', 'jadi', 'zenith']","['kadita', 'butuh', 'skin', 'epic', 'dan', 'zenith', 'kadita', 'kali', 'ariel', 'cocok', 'jadi', 'zenith']",neutral
Hery Andjerry,permainan terbaik di dunia,2.1.18.11201,permainan terbaik di dunia,"['permainan', 'terbaik', 'di', 'dunia']","['permainan', 'terbaik', 'di', 'dunia']","['baik', 'dunia']","['main', 'baik', 'di', 'dunia']","['main', 'baik', 'di', 'dunia']",positive
Aden slot,moonton pliss lah moonton ini perbaiki lagi masa ie gua udah lezen 2 jadi ke epic gara gara punya tim ga guna drak sistem aduhhh moonton,2.1.18.11201,moonton pliss lah moonton ini perbaiki lagi masa ie gua udah lezen 2 jadi ke epic gara gara punya tim ga guna drak sistem aduhhh moonton,"['moonton', 'pliss', 'lah', 'moonton', 'ini', 'perbaiki', 'lagi', 'masa', 'ie', 'gua', 'udah', 'lezen', '2', 'jadi', 'ke', 'epic', 'gara', 'gara', 'punya', 'tim', 'ga', 'guna', 'drak', 'sistem', 'aduhhh', 'moonton']","['moonton', 'pliss', 'lah', 'moonton', 'ini', 'perbaiki', 'lagi', 'masa', 'ie', 'gua', 'udah', 'lezen', 'jadi', 'ke', 'epic', 'gara', 'gara', 'punya', 'tim', 'ga', 'guna', 'drak', 'sistem', 'aduh', 'moonton']","['pliss', 'baik', 'masa', 'ie', 'lezen', 'epic', 'gara', 'gara', 'punya', 'guna', 'gelap', 'aduh']","['moonton', 'pliss', 'lah', 'moonton', 'ini', 'baik', 'lagi', 'masa', 'ie', 'gua', 'udah', 'lezen', 'jadi', 'ke', 'epic', 'gara', 'gara', 'punya', 'tim', 'ga', 'guna', 'drak', 'sistem', 'aduh', 'moonton']","['moonton', 'pliss', 'lah', 'moonton', 'ini', 'baik', 'lagi', 'masa', 'ie', 'aku', 'udah', 'lezen', 'jadi', 'ke', 'epic', 'gara', 'gara', 'punya', 'team', 'tidak', 'guna', 'gelap', 'sistem', 'aduh', 'moonton']",neutral
Geo Muelia,gem nya bagus,2.1.18.11201,gem nya bagus,"['gem', 'nya', 'bagus']","['gem', 'nya', 'bagus']",['bagus'],"['gem', 'nya', 'bagus']","['game', 'nya', 'bagus']",positive
khoirul nur sani,"Tolong matchmaking nya di bikin seimbang sering kali bertemu player yang main troll dan sering afk, bikin lah matchmaking yang sesuai sama player, kalo gini mending main hok",19.2.21.104,"tolong matchmaking nya di bikin seimbang sering kali bertemu player yang main troll dan sering afk, bikin lah matchmaking yang sesuai sama player, kalo gini mending main hok","['tolong', 'matchmaking', 'nya', 'di', 'bikin', 'seimbang', 'sering', 'kali', 'bertemu', 'player', 'yang', 'main', 'troll', 'dan', 'sering', 'afk', ',', 'bikin', 'lah', 'matchmaking', 'yang', 'sesuai', 'sama', 'player', ',', 'kalo', 'gini', 'mending', 'main', 'hok']","['tolong', 'matchmaking', 'nya', 'di', 'bikin', 'seimbang', 'sering', 'kali', 'bertemu', 'player', 'yang', 'main', 'troll', 'dan', 'sering', 'afk', 'bikin', 'lah', 'matchmaking', 'yang', 'sesuai', 'sama', 'player', 'kalo', 'gini', 'mending', 'main', 'hok']","['tolong', 'imbang', 'troll', 'afk', 'sesuai', 'mending']","['tolong', 'matchmaking', 'nya', 'di', 'bikin', 'imbang', 'sering', 'kali', 'temu', 'player', 'yang', 'main', 'troll', 'dan', 'sering', 'afk', 'bikin', 'lah', 'matchmaking', 'yang', 'sesuai', 'sama', 'player', 'kalo', 'gin', 'mending', 'main', 'hok']","['tolong', 'matchmaking', 'nya', 'di', 'bikin', 'imbang', 'sering', 'kali', 'temu', 'player', 'yang', 'main', 'troll', 'dan', 'sering', 'afk', 'bikin', 'lah', 'matchmaking', 'yang', 'sesuai', 'sama', 'player', 'kalau', 'game', 'mending', 'main', 'hok']",neutral
saya geng,bagus,2.1.18.11201,bagus,['bagus'],['bagus'],['bagus'],['bagus'],['bagus'],positive
Rudy Ardiansyah,udah beberapa hari maen dapet tim ga seimbang + AFK,2.1.18.11201,udah beberapa hari maen dapet tim ga seimbang + afk,"['udah', 'beberapa', 'hari', 'maen', 'dapet', 'tim', 'ga', 'seimbang', '+', 'afk']","['udah', 'beberapa', 'hari', 'maen', 'dapet', 'tim', 'ga', 'seimbang', 'afk']","['beberapa', 'imbang', 'afk']","['udah', 'beberapa', 'hari', 'maen', 'dapet', 'tim', 'ga', 'imbang', 'afk']","['udah', 'beberapa', 'hari', 'main', 'dapet', 'team', 'tidak', 'imbang', 'afk']",neutral
Arga Maulana,game susah2 gampang...🙏,,game susah2 gampang...🙏,"['game', 'susah2', 'gampang', '...', '🙏']","['game', 'susah', 'gampang']","['susah', 'gampang']","['game', 'susah', 'gampang']","['game', 'susah', 'gampang']",positive
Your Boys,pls kasih fitur bagi koin ke teman,2.1.18.11201,pls kasih fitur bagi koin ke teman,"['pls', 'kasih', 'fitur', 'bagi', 'koin', 'ke', 'teman']","['pls', 'kasih', 'fitur', 'bagi', 'koin', 'ke', 'teman']","['pls', 'bagi', 'koin', 'teman']","['pls', 'kasih', 'fitur', 'bagi', 'koin', 'ke', 'teman']","['pls', 'kasih', 'fitur', 'bagi', 'koin', 'ke', 'teman']",neutral
Akane,"Game apaan ini! matchmaking nya bener² ancur di season ini, masa gua yang full solo ketemu duo, trio, party. kocak ni game, niat happy fun malah emosi. saran gua mending hapus aja ni game dri hp kalean!",2.1.18.11201,"game apaan ini! matchmaking nya bener² ancur di season ini, masa gua yang full solo ketemu duo, trio, party. kocak ni game, niat happy fun malah emosi. saran gua mending hapus aja ni game dri hp kalean!","['game', 'apaan', 'ini', '!', 'matchmaking', 'nya', 'bener²', 'ancur', 'di', 'season', 'ini', ',', 'masa', 'gua', 'yang', 'full', 'solo', 'ketemu', 'duo', ',', 'trio', ',', 'party', '.', 'kocak', 'ni', 'game', ',', 'niat', 'happy', 'fun', 'malah', 'emosi', '.', 'saran', 'gua', 'mending', 'hapus', 'aja', 'ni', 'game', 'dri', 'hp', 'kalean', '!']","['game', 'apaan', 'ini', 'matchmaking', 'nya', 'bener', 'ancur', 'di', 'season', 'ini', 'masa', 'gua', 'yang', 'full', 'solo', 'ketemu', 'duo', 'trio', 'party', 'kocak', 'ni', 'game', 'niat', 'happy', 'fun', 'malah', 'emosi', 'saran', 'gua', 'mending', 'hapus', 'aja', 'ni', 'game', 'dri', 'hp', 'kalean']","['benar', 'ancur', 'season', 'masa', 'full', 'ketemu', 'duo', 'trio', 'party', 'kocak', 'niat', 'happy', 'fun', 'emosi', 'saran', 'mending', 'hapus', 'dri', 'kalean']","['game', 'apa', 'ini', 'matchmaking', 'nya', 'bener', 'ancur', 'di', 'season', 'ini', 'masa', 'gua', 'yang', 'full', 'solo', 'ketemu', 'duo', 'trio', 'party', 'kocak', 'ni', 'game', 'niat', 'happy', 'fun', 'malah', 'emosi', 'saran', 'gua', 'mending', 'hapus', 'aja', 'ni', 'game', 'dri', 'hp', 'kalean']","['game', 'apa', 'ini', 'matchmaking', 'nya', 'benar', 'ancur', 'di', 'season', 'ini', 'masa', 'aku', 'yang', 'full', 'solo', 'ketemu', 'duo', 'trio', 'party', 'kocak', 'ini', 'game', 'niat', 'happy', 'fun', 'malah', 'emosi', 'saran', 'aku', 'mending', 'hapus', 'aja', 'ini', 'game', 'dri', 'hp', 'kalean']",neutral
Restu Maulana,"tolong moonton data skin dalam pertandingan itu gede banget, tolong bikin biar bisa dihapus sama data² lain yg ga berguna biar bisa dihapus... berat banget game nya giliran afk dikasih sanksi kocak, padahal salah game nya gada keringanan buat player hp kentang",2.1.18.11201,"tolong moonton data skin dalam pertandingan itu gede banget, tolong bikin biar bisa dihapus sama data² lain yg ga berguna biar bisa dihapus... berat banget game nya giliran afk dikasih sanksi kocak, padahal salah game nya gada keringanan buat player hp kentang","['tolong', 'moonton', 'data', 'skin', 'dalam', 'pertandingan', 'itu', 'gede', 'banget', ',', 'tolong', 'bikin', 'biar', 'bisa', 'dihapus', 'sama', 'data²', 'lain', 'yg', 'ga', 'berguna', 'biar', 'bisa', 'dihapus', '...', 'berat', 'banget', 'game', 'nya', 'giliran', 'afk', 'dikasih', 'sanksi', 'kocak', ',', 'padahal', 'salah', 'game', 'nya', 'gada', 'keringanan', 'buat', 'player', 'hp', 'kentang']","['tolong', 'moonton', 'data', 'skin', 'dalam', 'pertandingan', 'itu', 'gede', 'banget', 'tolong', 'bikin', 'biar', 'bisa', 'dihapus', 'sama', 'data', 'lain', 'yg', 'ga', 'berguna', 'biar', 'bisa', 'dihapus', 'berat', 'banget', 'game', 'nya', 'giliran', 'afk', 'dikasih', 'sanksi', 'kocak', 'padahal', 'salah', 'game', 'nya', 'gada', 'keringanan', 'buat', 'player', 'hp', 'kentang']","['tolong', 'skin', 'dalam', 'tanding', 'gede', 'banget', 'tolong', 'biar', 'hapus', 'lain', 'guna', 'biar', 'hapus', 'berat', 'banget', 'afk', 'sanksi', 'kocak', 'salah', 'gada', 'ringan', 'kentang']","['tolong', 'moonton', 'data', 'skin', 'dalam', 'tanding', 'itu', 'gede', 'banget', 'tolong', 'bikin', 'biar', 'bisa', 'hapus', 'sama', 'data', 'lain', 'yg', 'ga', 'guna', 'biar', 'bisa', 'hapus', 'berat', 'banget', 'game', 'nya', 'gilir', 'afk', 'kasih', 'sanksi', 'kocak', 'padahal', 'salah', 'game', 'nya', 'gada', 'ringan', 'buat', 'player', 'hp', 'kentang']","['tolong', 'moonton', 'data', 'skin', 'dalam', 'tanding', 'itu', 'gede', 'banget', 'tolong', 'bikin', 'biar', 'bisa', 'hapus', 'sama', 'data', 'lain', 'yang', 'tidak', 'guna', 'biar', 'bisa', 'hapus', 'berat', 'banget', 'game', 'nya', 'gilir', 'afk', 'kasih', 'sanksi', 'kocak', 'padahal', 'salah', 'game', 'nya', 'gada', 'ringan', 'buat', 'player', 'hp', 'kentang']",negative
Suteza Teza,makin mantap,2.1.18.11201,makin mantap,"['makin', 'mantap']","['makin', 'mantap']","['makin', 'mantap']","['makin', 'mantap']","['makin', 'mantap']",positive
Bere Gultom,"kira kira luh kurangin kredit skor, afk sebentar 4 kurang. admin lol",,"kira kira luh kurangin kredit skor, afk sebentar 4 kurang. admin lol","['kira', 'kira', 'luh', 'kurangin', 'kredit', 'skor', ',', 'afk', 'sebentar', '4', 'kurang', '.', 'admin', 'lol']","['kira', 'kira', 'luh', 'kurangin', 'kredit', 'skor', 'afk', 'sebentar', 'kurang', 'admin', 'lol']","['kira', 'kira', 'luh', 'rangin', 'kredit', 'skor', 'afk', 'sebentar', 'kurang', 'admin', 'lol']","['kira', 'kira', 'luh', 'rangin', 'kredit', 'skor', 'afk', 'sebentar', 'kurang', 'admin', 'lol']","['kira', 'kira', 'luh', 'rangin', 'kredit', 'skor', 'afk', 'sebentar', 'kurang', 'admin', 'lol']",neutral
Yani ismayanti,game ini sangat bisa menemani waktu sepi ku:(,2.1.20.11202,game ini sangat bisa menemani waktu sepi ku:(,"['game', 'ini', 'sangat', 'bisa', 'menemani', 'waktu', 'sepi', 'ku', ':', '(']","['game', 'ini', 'sangat', 'bisa', 'menemani', 'waktu', 'sepi', 'ku']","['tani', 'sepi']","['game', 'ini', 'sangat', 'bisa', 'tani', 'waktu', 'sepi', 'ku']","['game', 'ini', 'sangat', 'bisa', 'tani', 'waktu', 'sepi', 'ku']",neutral
Dimas Amirudin,game ng bagus cuma bikin tensi naik,2.1.18.11201,game ng bagus cuma bikin tensi naik,"['game', 'ng', 'bagus', 'cuma', 'bikin', 'tensi', 'naik']","['game', 'ng', 'bagus', 'cuma', 'bikin', 'tensi', 'naik']","['ng', 'bagus', 'cuma', 'tensi', 'naik']","['game', 'ng', 'bagus', 'cuma', 'bikin', 'tensi', 'naik']","['game', 'ng', 'bagus', 'cuma', 'bikin', 'tensi', 'naik']",neutral
ipan Maulana,bangus permainan nya sip,2.1.18.11201,bangus permainan nya sip,"['bangus', 'permainan', 'nya', 'sip']","['bangus', 'permainan', 'nya', 'sip']","['bangus', 'sip']","['bangus', 'main', 'nya', 'sip']","['bangus', 'main', 'nya', 'sip']",positive
